Entry_ID,InChIKey,SMILES,Solubility,Source,smiles_canon
13328,FSKYZRCACCHDGR-UHFFFAOYSA-N,O=C1N=CNc2cccnc12,-2.0656,Data4,O=c1nc[nH]c2cccnc12
13329,FQFSHLBWRUOCPX-UHFFFAOYSA-N,CCOC(=O)C1=CNC(=S)NC1=O,-2.0985,Data4,CCOC(=O)c1c[nH]c(=S)[nH]c1=O
13330,LLGSMJDXJRKMFD-UHFFFAOYSA-N,CC([S](C)(=O)=O)[S](C)(=O)=O,-1.4188,Data4,CC(S(C)(=O)=O)S(C)(=O)=O
13331,IAUKWGFWINVWKS-UHFFFAOYSA-N,CC(C)c1ccc2ccccc2c1C(C)C,-6.2856,Data4,CC(C)c1ccc2ccccc2c1C(C)C
13332,ZEKANFGSDXODPD-UHFFFAOYSA-N,CC(C)N.OC(=O)CNC[P](O)(O)=O,0.6629,Data4,CC(C)N.O=C(O)CNCP(=O)(O)O
13333,IYZLJTJFIUHNRL-UHFFFAOYSA-N,CC(C)S[S](=O)C(C)C,-0.823,Data4,CC(C)SS(=O)C(C)C
13334,RDUUEJDFJHUJFG-BQYQJAHWSA-N,C/C=C/C(=O)Oc1c(cc(cc1C(C)(C)CC(C)(C)C)[N+]([O-])=O)[N+]([O-])=O,-4.9595,Data4,CC=CC(=O)Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(C)(C)CC(C)(C)C
13335,WTMBVEKOTAHGAB-UHFFFAOYSA-N,CC(=O)NCC(=O)Nc1ccccc1,-1.5678,Data4,CC(=O)NCC(=O)Nc1ccccc1
13336,DHNUXDYAOVSGII-UHFFFAOYSA-N,ClCCC(Cl)O[P](=O)(OC(Cl)CCCl)OC(Cl)CCCl,-3.6344,Data4,O=P(OC(Cl)CCCl)(OC(Cl)CCCl)OC(Cl)CCCl
13337,VUUWSWSYQZKQQJ-UHFFFAOYSA-N,Cn1c2ccccc2c(C(N)=O)c1C(N)=O,-1.8184,Data4,Cn1c(C(N)=O)c(C(N)=O)c2ccccc21
13338,JSYUFUJLFRBMEN-UHFFFAOYSA-N,OC(=O)c1ccc(c(c1)C(O)=O)[S](O)(=O)=O,0.6087,Data4,O=C(O)c1ccc(S(=O)(=O)O)c(C(=O)O)c1
13339,PUAVVYSZRNWCGP-UHFFFAOYSA-N,Cc1nn(c2ccccc2)c(N)c1C,-1.6704,Data4,Cc1nn(-c2ccccc2)c(N)c1C
13340,GNFOQSWHSQTXHR-UHFFFAOYSA-N,CC(C)(NC(=O)c1ccccc1)C(N)=O,-1.6154,Data4,CC(C)(NC(=O)c1ccccc1)C(N)=O
13341,UXTDCJJEJZCEBF-BQYQJAHWSA-M,CCOc1ccccc1\C=C\C([O-])=O,-3.3248,Data4,CCOc1ccccc1C=CC(=O)[O-]
13342,YBSYYLRYPMFRNL-UHFFFAOYSA-N,CC(C)([S](C)(=O)=O)[S](C)(=O)=O,-1.4504,Data4,CC(C)(S(C)(=O)=O)S(C)(=O)=O
13343,MMJGSXQXUWECJL-UHFFFAOYSA-N,CCSC(C(O)=O)c1ccccc1,-1.5686,Data4,CCSC(C(=O)O)c1ccccc1
13344,BONRIQWDXHCVOH-UHFFFAOYSA-N,O[S](=O)(=O)c1c[nH]cn1,0.1304,Data4,O=S(=O)(O)c1c[nH]cn1
13345,XDBDRCFCQAKVQM-UHFFFAOYSA-N,CC(Br)C(=O)NCC(=O)NCC(O)=O,-0.9642,Data4,CC(Br)C(=O)NCC(=O)NCC(=O)O
13346,SSGODMHQNTWPOX-UHFFFAOYSA-N,NC(=S)NC#N,-0.0049,Data4,N#CNC(N)=S
13347,CQROVVJXIYLISJ-UHFFFAOYSA-N,CSC(=NC)N(C)C,-0.4401,Data4,CN=C(SC)N(C)C
13348,KORNHGGSVGTRLI-UHFFFAOYSA-N,CCCC(Br)(CCC)C(N)=O,-1.8281,Data4,CCCC(Br)(CCC)C(N)=O
13349,HEMZNEGKTOHOHW-UHFFFAOYSA-N,ClCCN(Cl)CCCl,-1.9203,Data4,ClCCN(Cl)CCCl
13350,CAMGETFHWUKWEO-UHFFFAOYSA-N,CN1C(=O)C(N)C(=S)N(C)C1=O,-1.117,Data4,CN1C(=O)C(N)C(=S)N(C)C1=O
13351,YWSCPYYRJXKUDB-KAKFPZCNSA-N,CC1(C)[C@@H](C(Br)C(Br)(Br)Br)[C@H]1C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2,-6.9197,Data4,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1C(Br)C(Br)(Br)Br
13352,APOQXKXBZDMITN-UHFFFAOYSA-N,CCCC(Br)C(=O)NC(N)=O,-1.4278,Data4,CCCC(Br)C(=O)NC(N)=O
13353,HCSRVQXNLHZQNM-UHFFFAOYSA-N,Brc1cc2oc3cc(Br)c(Br)cc3c2cc1Br,-6.8395,Data4,Brc1cc2oc3cc(Br)c(Br)cc3c2cc1Br
13354,BIJOTHRFGRTFPM-UHFFFAOYSA-N,COc1ccc(NC(=N)Nc2ccc(OC)cc2)cc1,-2.7345,Data4,COc1ccc(NC(=N)Nc2ccc(OC)cc2)cc1
13355,ZAHQPTJLOCWVPG-UHFFFAOYSA-N,[H+].[H+].[Cl-].[Cl-].OCCNCCNc1ccc(NCCNCCO)c2C(=O)c3c(O)ccc(O)c3C(=O)c12,-1.8388,Data4,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21.[Cl-].[Cl-].[H+].[H+]
13356,VTLAANPLIFGAFQ-UHFFFAOYSA-N,ClCCN(CCCl)[P]1(=O)NCCCCO1,-0.9624,Data4,O=P1(N(CCCl)CCCl)NCCCCO1
13357,MDXYNRAMDATLBT-UHFFFAOYSA-N,CC=Cc1ccc(O)c(O)c1,-1.3505,Data4,CC=Cc1ccc(O)c(O)c1
13358,VCQDLEOMZPPOFE-YFKPBYRVSA-N,CCOC(=O)[C@H](C)NC(=O)CCl,-0.4628,Data4,CCOC(=O)C(C)NC(=O)CCl
13359,ZBMRKNMTMPPMMK-UHFFFAOYSA-N,[NH4+].C[P](O)(=O)CCC(N)C([O-])=O,0.8397,Data4,CP(=O)(O)CCC(N)C(=O)[O-].[NH4+]
13360,WNGVUZWBXZKQES-YUMQZZPRSA-N,CC(C)C[C@H](N)C(=O)N[C@@H](C)C(=O)NCC(O)=O,-0.8953,Data4,CC(C)CC(N)C(=O)NC(C)C(=O)NCC(=O)O
13361,WOWBFOBYOAGEEA-UHFFFAOYSA-N,CC(C)c1cc(Oc2ccccc2)cc(C(C)C)c1NC(=S)NC(C)(C)C,-6.8068,Data4,CC(C)c1cc(Oc2ccccc2)cc(C(C)C)c1NC(=S)NC(C)(C)C
13362,SXQRHGCUOZOOAF-UHFFFAOYSA-N,ON=C1C=CC(=NO)c2ncccc12,-3.7998,Data4,ON=C1C=CC(=NO)c2ncccc21
13363,UXGUHQNYRZMSQI-UHFFFAOYSA-N,CCCCCS[S](=O)CCCCC,-3.1711,Data4,CCCCCSS(=O)CCCCC
13364,KRCTVRKGIUYGJG-UHFFFAOYSA-N,CC(O)C([N+]([O-])=O)[N+]([O-])=O,0.0789,Data4,CC(O)C([N+](=O)[O-])[N+](=O)[O-]
13365,RWTDELNZTAXKEW-UHFFFAOYSA-N,CN1C(=O)N=CC2=C1NC(=O)N2,-0.794,Data4,Cn1c(=O)ncc2[nH]c(=O)[nH]c21
13366,UBEQHGSYADUQGL-SSDOTTSWSA-N,C[C@@H](CCO)CCC=O,-1.0732,Data4,CC(CCO)CCC=O
13367,MKNPCLDRRSFQTC-UHFFFAOYSA-N,CC[S](=O)(=O)C(C)(CO)[S](=O)(=O)CC,-0.1653,Data4,CCS(=O)(=O)C(C)(CO)S(=O)(=O)CC
13368,PNKIOGYYVJRTML-UHFFFAOYSA-N,COc1c(N)c(C=O)ccc1O,-0.2232,Data4,COc1c(O)ccc(C=O)c1N
13369,CEEJSCAKNYSVHF-UHFFFAOYSA-M,COC(=O)c1ccc(cc1C([O-])=O)[N+]([O-])=O,-2.0558,Data4,COC(=O)c1ccc([N+](=O)[O-])cc1C(=O)[O-]
13370,DDTCLMFTBAHLCY-LURJTMIESA-N,OC(=O)CC[C@H](NCCC#N)C(O)=O,-1.3015,Data4,N#CCCNC(CCC(=O)O)C(=O)O
13371,MMACXIHIWOQNOV-UHFFFAOYSA-N,CCC1(CC(C)=O)C(=O)NC(=O)NC1=O,-0.7661,Data4,CCC1(CC(C)=O)C(=O)NC(=O)NC1=O
13372,SYLKPFKVJHIHES-YUMQZZPRSA-N,CC[C@H](C)[C@H](NCCC#N)C(O)=O,-0.9818,Data4,CCC(C)C(NCCC#N)C(=O)O
13373,GSGKUGGVXZDGBA-UHFFFAOYSA-N,CCc1nc2cnc(O)nc2nc1CC,-2.2644,Data4,CCc1nc2cnc(O)nc2nc1CC
13374,LBGDJUYHCRTMQV-UHFFFAOYSA-N,OC(O)(C(=O)Nc1ccccc1)C(=O)Nc2ccccc2,-2.4568,Data4,O=C(Nc1ccccc1)C(O)(O)C(=O)Nc1ccccc1
13375,DVRJCBOAIPILPC-UHFFFAOYSA-N,CC1CCCC(O1)OC2CCCC(C)O2,-1.1083,Data4,CC1CCCC(OC2CCCC(C)O2)O1
13376,QMHNFKJHFYCNRW-UHFFFAOYSA-N,CCC(Br)(Br)C(O)=O,-0.8722,Data4,CCC(Br)(Br)C(=O)O
13377,JPUGGGCNNKXYCU-UHFFFAOYSA-N,OC(=O)COC1CCCC1,-0.8471,Data4,O=C(O)COC1CCCC1
13378,JVYNLQQSMKTICB-UHFFFAOYSA-N,CC(=O)OCC(S)CS,-1.2208,Data4,CC(=O)OCC(S)CS
13379,UKSKIENIGGVZIP-UHFFFAOYSA-N,O=C(Nc1ncccn1)c2cnccn2,-0.3036,Data4,O=C(Nc1ncccn1)c1cnccn1
13380,BIOQBKBTOAMMDG-GFCCVEGCSA-N,[NH3+][C@H](CC([O-])=O)c1cccc2ccccc12,-1.5902,Data4,[NH3+]C(CC(=O)[O-])c1cccc2ccccc12
13381,UGTZSSVWKVRIAN-UHFFFAOYSA-N,OC(=O)C(Cl)(Cl)CCCl,-0.5831,Data4,O=C(O)C(Cl)(Cl)CCCl
13382,DBRYTMUUOGDANT-UHFFFAOYSA-M,COC(=O)c1cc(ccc1C([O-])=O)[N+]([O-])=O,-1.721,Data4,COC(=O)c1cc([N+](=O)[O-])ccc1C(=O)[O-]
13383,GOKBPGXXQSCLLS-UHFFFAOYSA-N,Cc1nc(Br)[nH]c1[N+]([O-])=O,-1.7914,Data4,Cc1nc(Br)[nH]c1[N+](=O)[O-]
13384,IYHOIXNPULYXFO-UHFFFAOYSA-N,NCCCCC(NC(=O)c1ccccc1)C(O)=O,-2.2845,Data4,NCCCCC(NC(=O)c1ccccc1)C(=O)O
13385,AZKRMADMLBGMOJ-UHFFFAOYSA-N,COc1ccc(NCC(O)CO)cc1,-0.295,Data4,COc1ccc(NCC(O)CO)cc1
13386,MTOREWCHUWIPOO-VKHMYHEASA-N,NC(=O)C[C@H](NC(=O)CCl)C(O)=O,-0.3193,Data4,NC(=O)CC(NC(=O)CCl)C(=O)O
13387,YSSRAFLMFRNXKL-UHFFFAOYSA-M,CCOC(=O)c1ccc(OC)c(OC)c1C([O-])=O,-2.253,Data4,CCOC(=O)c1ccc(OC)c(OC)c1C(=O)[O-]
13388,BUHNCQOJJZAOMJ-UHFFFAOYSA-N,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccc(Br)cc2)c1)c3ccc(OC(F)F)cc3,-8.1731,Data4,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccc(Br)cc2)c1)c1ccc(OC(F)F)cc1
13389,CIYXRBRHNLTRPC-UHFFFAOYSA-N,CC[S](=O)(=O)CI,-0.9714,Data4,CCS(=O)(=O)CI
13390,RLFQWOIZGISXEW-UHFFFAOYSA-N,Nc1ccc(N)c(c1)[S](=O)(=O)c2ccccc2C(O)=O,-1.8395,Data4,Nc1ccc(N)c(S(=O)(=O)c2ccccc2C(=O)O)c1
13391,MKKVMUPZRDPRHL-UHFFFAOYSA-N,OC(=O)C(=O)c1c(cccc1C(O)=O)C(O)=O,-0.4541,Data4,O=C(O)C(=O)c1c(C(=O)O)cccc1C(=O)O
13392,ODPOAESBSUKMHD-UHFFFAOYSA-L,[Br-].[Br-].C1C[n+]2ccccc2c3cccc[n+]13,0.3133,Data4,[Br-].[Br-].c1cc[n+]2c(c1)-c1cccc[n+]1CC2
13393,XEBWQGVWTUSTLN-UHFFFAOYSA-M,CC(=O)O[Hg]c1ccccc1,-1.8868,Data4,CC(=O)O[Hg]c1ccccc1
13394,VJTAZCKMHINUKO-UHFFFAOYSA-M,[Cl-].COCC[Hg+],-0.7709999999999999,Data4,COCC[Hg+].[Cl-]
13395,BRMYZIKAHFEUFJ-UHFFFAOYSA-L,[Hg++].CC([O-])=O.CC([O-])=O,-0.1054,Data4,CC(=O)[O-].CC(=O)[O-].[Hg+2]
13396,JANFYPHFIPGYTQ-UHFFFAOYSA-M,[O-][S](=O)(=O)c1ccc2oc3ccccc3c2c1,-0.4655,Data4,O=S(=O)([O-])c1ccc2oc3ccccc3c2c1
13397,OWDHSOUPMJJTFN-UHFFFAOYSA-N,OC(=S)c1cccnc1,-1.3801,Data4,OC(=S)c1cccnc1
13398,CACCMDSRNBZWGQ-UHFFFAOYSA-N,CCOC(=S)SC(CC(O)=O)C(O)=O,-0.9951,Data4,CCOC(=S)SC(CC(=O)O)C(=O)O
13399,AFVUGDZUMJEIHX-UHFFFAOYSA-N,CCC(Cl)(CC)C(N)=O,-1.0289,Data4,CCC(Cl)(CC)C(N)=O
13400,BVOKWOPQCAWSLV-UHFFFAOYSA-N,CC12CCCC1C1CCC3CC(=O)C(=O)CC3(C)C1CC2,-3.76,Data4,CC12CCCC1C1CCC3CC(=O)C(=O)CC3(C)C1CC2
13401,CIPFDHFTBYJKQB-UHFFFAOYSA-N,ClC1=C(Cl)C(Cl)=C(OC2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,-12.95,Data4,Clc1c(Cl)c(Cl)c(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl
13402,HQJQYILBCQPYBI-UHFFFAOYSA-N,BrC1=CC=C(C2=CC=C(Br)C=C2)C=C1,-7.74,Data4,Brc1ccc(-c2ccc(Br)cc2)cc1
13403,SXQXMKMHOFIAHT-UHFFFAOYSA-N,ClC(Cl)COCC(Cl)Cl,-1.12,Data4,ClC(Cl)COCC(Cl)Cl
13404,JXQNEJRKTHOCGQ-UHFFFAOYSA-N,C=CC=C(C)C=CC=CC,-2.09,Data4,C=CC=C(C)C=CC=CC
13405,BLBURLWSCHSPIS-UHFFFAOYSA-N,ClC1=CC=C(OC2=CC(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,-9.12,Data4,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl
13406,AJKLKINFZLWHQE-UHFFFAOYSA-N,ClC1=CC(Cl)=C(Cl)C(C2=CC(Cl)=CC(Cl)=C2Cl)=C1,-8.56,Data4,Clc1cc(Cl)c(Cl)c(-c2cc(Cl)cc(Cl)c2Cl)c1
13407,AARNXMRADQFOEB-UHFFFAOYSA-N,CC(=O)C1CCC2C3CCC4=CC(=O)CC(O)C4(C)C3CCC12C,-3.82,Data4,CC(=O)C1CCC2C3CCC4=CC(=O)CC(O)C4(C)C3CCC12C
13408,SUGZATOHBPXTDV-UHFFFAOYSA-N,CCC(C)[N+](=O)[O-],-0.62,Data4,CCC(C)[N+](=O)[O-]
13409,GXVKKGSUMOYXRP-UHFFFAOYSA-N,CC(C)C1(C)CCCC(O)C1,-0.6,Data4,CC(C)C1(C)CCCC(O)C1
13410,INRYEFODKKMLFS-UHFFFAOYSA-N,CC(C)C1C(C)CCCC1O,-0.29,Data4,CC(C)C1C(C)CCCC1O
13411,FLDULGZAEKFCIK-UHFFFAOYSA-N,CC1CCCC(O)(C(C)C)C1,-0.24,Data4,CC1CCCC(O)(C(C)C)C1
13412,QLNJFJADRCOGBJ-UHFFFAOYSA-N,CCC(N)=O,-4.23,Data4,CCC(N)=O
13413,XEFMFJLRXHQLEM-UHFFFAOYSA-N,BrC1=CC=C(Br)C(C2=CC(Br)=CC=C2Br)=C1,-8.06,Data4,Brc1ccc(Br)c(-c2cc(Br)ccc2Br)c1
13414,WQCFXZHBWZFDAX-UHFFFAOYSA-N,CC1=C(Cl)C(CC2=C(Cl)C=CC=C2Cl)=CC=C1Cl,-7.99,Data4,Cc1c(Cl)ccc(Cc2c(Cl)cccc2Cl)c1Cl
13415,ITKYXPSZKACZJS-UHFFFAOYSA-N,CC1=C(Cl)C(CC2=CC=C(Cl)C=C2Cl)=CC=C1Cl,-7.4,Data4,Cc1c(Cl)ccc(Cc2ccc(Cl)cc2Cl)c1Cl
13416,FLNHUBDFYWZFMU-UHFFFAOYSA-N,CC1=C(Cl)C=C(CC2=CC(Cl)=CC=C2Cl)C(Cl)=C1,-8.03,Data4,Cc1cc(Cl)c(Cc2cc(Cl)ccc2Cl)cc1Cl
13417,LWTZRUALFAUJAX-UHFFFAOYSA-N,CC1=C(Cl)C=C(Cl)C(CC2=C(Cl)C=CC=C2Cl)=C1,-8.36,Data4,Cc1cc(Cc2c(Cl)cccc2Cl)c(Cl)cc1Cl
13418,DLJAQEIAZPTWSB-UHFFFAOYSA-N,CC1=C(Cl)C=C(Cl)C(CC2=CC=C(Cl)C=C2Cl)=C1,-7.49,Data4,Cc1cc(Cc2ccc(Cl)cc2Cl)c(Cl)cc1Cl
13419,MWHFGNXYBKEXGQ-UHFFFAOYSA-N,CC1=C(Cl)C(Cl)=C(Cl)C(CC2=CC=C(Cl)C=C2)=C1,-8.18,Data4,Cc1cc(Cc2ccc(Cl)cc2)c(Cl)c(Cl)c1Cl
13420,CCDRCQNHQGRXHO-UHFFFAOYSA-N,CC1=C(CC2=C(Cl)C=CC=C2)C(Cl)=C(Cl)C(Cl)=C1,-7.24,Data4,Cc1cc(Cl)c(Cl)c(Cl)c1Cc1ccccc1Cl
13421,ZCGZBWMAQSDEHU-UHFFFAOYSA-N,CC1=C(CC2=CC=C(Cl)C=C2)C(Cl)=C(Cl)C(Cl)=C1,-7.44,Data4,Cc1cc(Cl)c(Cl)c(Cl)c1Cc1ccc(Cl)cc1
13422,YCLZBYQDXVJFII-UHFFFAOYSA-N,BrC1=CC(Br)=C(C2=CC=CC=C2)C(Br)=C1,-7.3,Data4,Brc1cc(Br)c(-c2ccccc2)c(Br)c1
13423,ZKVMMSGRDBQIOQ-UHFFFAOYSA-N,FC(Cl)(Cl)CCl,-3.04,Data4,FC(Cl)(Cl)CCl
13424,UKADPXJGNACTCY-UHFFFAOYSA-N,ClC(Cl)=C=C(Cl)C(Cl)Cl,-4.23,Data4,ClC(Cl)=C=C(Cl)C(Cl)Cl
13425,FPEYJPVHPGDXDD-UHFFFAOYSA-N,ClC1=C(Cl)C(Cl)=C(Cl)C(OC2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)=C1,-10.55,Data4,Clc1cc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl
13426,QMUKHHNFJVHXQY-UHFFFAOYSA-N,CC1=C(Cl)C=C(Cl)C(CC2=CC(Cl)=CC=C2Cl)=C1,-8.06,Data4,Cc1cc(Cc2cc(Cl)ccc2Cl)c(Cl)cc1Cl
13427,NUONTTMMRCYJMI-UHFFFAOYSA-N,CCCCC1=C(CCCC)C(C(O)=O)=C(C(O)=O)C=C1,-4.4,Data4,CCCCc1ccc(C(=O)O)c(C(=O)O)c1CCCC
13428,OMHUKXIIJPBUIP-FJUODKGNSA-N,CN(CC/C=C/1\c2ccccc2Sc2c1cc(F)cc2)C.Br,-5.603798043,Data3,Br.CN(C)CCC=C1c2ccccc2Sc2ccc(F)cc21
13429,VKBPZWOOYLNYSW-YGICXTQQSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccccc1.Br,-4.833904011,Data3,Br.Oc1ccc2c(c1)C13CCCCC1C(C2)N(CCc1ccccc1)CC3
13430,QXSZNDIIPUOQMB-UHFFFAOYSA-N,BrC(Br)C(Br)Br,-2.7153132615000004,Data4,BrC(Br)C(Br)Br
13431,QUMDOMSJJIFTCA-UHFFFAOYSA-N,BrCC(Br)Br,-2.7272,Data4,BrCC(Br)Br
13432,OYSVBCSOQFXYHK-UHFFFAOYSA-N,C(C(CBr)(CBr)CBr)Br,-5.3844,Data2,BrCC(CBr)(CBr)CBr
13433,ULTHEAFYOOPTTB-UHFFFAOYSA-N,C(CCBr)CBr,-2.7902124135,Data2,BrCCCCBr
13434,WMPPDTMATNBGJN-UHFFFAOYSA-N,C1=CC=C(C=C1)CCBr,-3.6757,Data2,BrCCc1ccccc1
13435,CAYGQBVSOZLICD-UHFFFAOYSA-N,C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)Br,-9.5374088295,Data2,Brc1c(Br)c(Br)c(Br)c(Br)c1Br
13436,WHHGLZMJPXIBIX-UHFFFAOYSA-N,C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)OC2=C(C(=C(C(=C2Br)Br)Br)Br)Br,-9.9809477935,Data2,Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br
13437,QCKHVNQHBOGZER-UHFFFAOYSA-N,Brc1c(Br)cc(Br)c(Br)c1,-6.974668828,Data1,Brc1cc(Br)c(Br)cc1Br
13438,YATIGPZCMOYEGE-UHFFFAOYSA-N,Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1,-6.5363,Data4,Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1
13439,YWDUZLFWHVQCHY-UHFFFAOYSA-N,Brc1cc(Br)cc(c1)Br,-5.60068755,Data3,Brc1cc(Br)cc(Br)c1
13440,NDRKXFLZSRHAJE-UHFFFAOYSA-N,Brc1ccc(c(Br)c1Br)c2c(Br)c(Br)c(Br)c(Br)c2Br,-9.3510002575,Data4,Brc1ccc(-c2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br
13441,PTJQVJQAZSLKJO-UHFFFAOYSA-N,Brc1ccc(c(Br)c1Br)c2ccc(Br)c(Br)c2Br,-7.7559999909999995,Data4,Brc1ccc(-c2ccc(Br)c(Br)c2Br)c(Br)c1Br
13442,PKJBWOWQJHHAHG-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=CC=C(C=C2)Br,-5.553,Data2,Brc1ccc(-c2ccccc2)cc1
13443,OELBLPCWLAWABI-UHFFFAOYSA-N,Brc1ccc(Br)c(c1)c2cc(Br)c(Br)cc2Br,-9.726044909999999,Data4,Brc1ccc(Br)c(-c2cc(Br)c(Br)cc2Br)c1
13444,UCCUXODGPMAHRL-UHFFFAOYSA-N,C1=CC(=CC=C1Br)I,-4.521638959,Data2,Brc1ccc(I)cc1
13445,JEWIAYIESCUSKQ-UHFFFAOYSA-N,Brc1ccc2Nc3ccccc3Sc2c1,-6.1119000005,Data4,Brc1ccc2c(c1)Sc1ccccc1N2
13446,IMRWILPUOVGIMU-UHFFFAOYSA-N,Brc1ccccn1,-0.880796876,Data4,Brc1ccccn1
13447,LLCSWKVOHICRDD-UHFFFAOYSA-N,C#CC#C,-0.7240795185,Data2,C#CC#C
13448,FCNBIVGBRLYZIR-UHFFFAOYSA-N,CCCC(COC(=O)N)(COC(=O)NC(C#C)(C)C)C,-3.432673082,Data2,C#CC(C)(C)NC(=O)OCC(C)(CCC)COC(N)=O
13449,PHNUZKMIPFFYSO-UHFFFAOYSA-N,CC(C)(NC(=O)C1=CC(=CC(=C1)Cl)Cl)C#C,-4.231184595,Data4,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1
13450,CEBKHWWANWSNTI-UHFFFAOYSA-N,CC(C)(O)C#C,1.075070606,Data4,C#CC(C)(C)O
13451,ADNAPRCXSGMYRO-UHFFFAOYSA-N,CCC(C#C)(OC)C,-1.420474864,Data2,C#CC(C)(CC)OC
13452,GXCDLJXPZVCHBX-UHFFFAOYSA-N,CCC(C)(OC(N)=O)C#C,-0.945811216,Data4,C#CC(C)(CC)OC(N)=O
13453,VBATUBQIYXCZPA-UHFFFAOYSA-N,CC(C#C)(C=C)O,-0.080307636,Data3,C#CC(C)(O)C=C
13454,QXLPXWSKPNOQLE-UHFFFAOYSA-N,CC(C#C)(CC)O,0.002503973333333333,Data3,C#CC(C)(O)CC
13455,DGPBHERUGBOSFZ-UHFFFAOYSA-N,CC(C#C)N(C(=O)CCl)C1=CC=CC=C1,-2.6483999999999996,Data4,C#CC(C)N(C(=O)CCl)c1ccccc1
13456,GKPOMITUDGXOSB-UHFFFAOYSA-N,CC(C#C)O,0.900816235,Data3,C#CC(C)O
13457,MPFKIKJXEMXMNX-UHFFFAOYSA-N,CC(C#C)OC(=O)CCC(=O)O,0.769132314,Data2,C#CC(C)OC(=O)CCC(=O)O
13458,ULBXWWGWDPVHAO-UHFFFAOYSA-N,CC(C#C)OC(=O)NC1=CC(=CC=C1)Cl,-2.6188756722,Data2,C#CC(C)OC(=O)Nc1cccc(Cl)c1
13459,BHVQKUWREDMFLD-UHFFFAOYSA-N,CCC(C#C)(C=C)O,-0.602675464,Data3,C#CC(O)(C=C)CC
13460,ZEHYJZXQEQOSON-AATRIKPKSA-N,CCC(C#C)(/C=C/Cl)O,-0.923625055,Data2,C#CC(O)(C=CCl)CC
13461,PUNRPAWKFTXZIW-UHFFFAOYSA-N,CCC(C#C)(CC)O,-0.733285161,Data3,C#CC(O)(CC)CC
13462,LBSKEFWQPNVWTP-UHFFFAOYSA-N,CCC(C#C)O,0.277599399,Data3,C#CC(O)CC
13463,LTFTWJYRQNTCHI-UHFFFAOYSA-N,CCCC(C#C)O,-0.41210335350000005,Data2,C#CC(O)CCC
13464,VUGRNZHKYVHZSN-UHFFFAOYSA-N,CCCCCC(C#C)O,-1.286808318,Data3,C#CC(O)CCCCC
13465,YUGWDVYLFSETPE-JLHYYAGUSA-N,CC/C=C(\C)/C(C#C)OC(=O)C1C(C1(C)C)C=C(C)C,-6.3931000005,Data2,C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)C(C)=CCC
13466,ICTXHFFSOAJUMG-SLHNCBLASA-N,C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=C1CCC(=O)C2,-4.52291657,Data2,C#CC1(O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C
13467,GYRPICHNIDQFOD-IXGJNDBJSA-N,C#C[C@@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12O,-4.5700001,Data3,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(O)C3CCC21C
13468,WWYNJERNGUHSAO-XUDSTZEESA-N,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,-5.22161979075,Data2,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC
13469,YNVGQYHLRCDXFQ-XGXHKTLJSA-N,C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CCCC[C@H]12,-5.568747127,Data3,C#CC1(O)CCC2C3CCC4=CCCCC4C3CCC21C
