,smiles_canon,Solubility,occurence
9466,C[N+](C)(C)CC(O)C[N+](C)(C)C.[Br-].[Br-],0.473515982,1.0
9468,C[N+](C)(C)CCCC[N+](C)(C)C.[Br-].[Br-],0.476071519,1.0
9469,Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.[Na+],0.477115162,1.0
9474,CC(=O)Oc1ccccc1C(=O)O.NCCCCC(N)C(=O)O,0.486317714,1.0
9475,CS(=O)(=O)OCCCNCCCOS(C)(=O)=O.Cl,0.487023594,1.0
9476,CCOC(=O)C1CC2CC[N+]1(C)CC2.[I-],0.487862818,1.0
9478,CC(=O)Oc1cccc([N+](C)(C)C)c1.[I-],0.493281269,1.0
9479,C[N+](C)(C)CCC[N+](C)(C)C.[Br-].[Br-],0.494696675,1.0
9480,NCC(O)c1ccc(O)c(O)c1.O=C(O)C(O)C(O)C(=O)O,0.495847342,1.0
9481,CC(N)C(O)c1cccc(O)c1.O=C(O)C(O)C(O)C(=O)O,0.498538127,1.0
9482,CCCNc1ccc(C(=O)OCC(O)C[NH+](C)C)cc1.[Cl-],0.499179199,1.0
9484,O=S(=O)([O-])c1cc(O)c(O)c(S(=O)(=O)[O-])c1.[Na+].[Na+],0.502807642,1.0
9489,C(=CC=[N+]1CCOCC1)C=CN1CCOCC1.O.O.[Cl-],0.510318475,1.0
9490,O=C1C(NCCNCc2ccncc2)=CC(=O)c2ncccc21,0.510968723,1.0
9491,C[N+](C)(Cc1ccccc1)c1cccc(O)c1.[Br-],0.511140607,1.0
9492,O=Ic1ccccc1C(=O)O,0.511853735,1.0
9493,CC(C)[N+](C)(C)c1cccc(O)c1.[I-],0.512614147,1.0
9495,OCN(CO)c1nc(N(CO)CO)nc(N(CO)CO)n1,0.513882794,1.0
9496,CN1CCCC1c1ccc[n+](C)c1.[I-],0.516876498,1.0
9501,CC1OC(C[N+](C)(C)C)CC1O.[I-],0.521191175,1.0
9502,C(=CC=[N+]1CC=CC1)C=CN1CC=CC1.[O-][Cl+3]([O-])([O-])[O-],0.521810234,1.0
9503,CCCCOC1CC1[N+](C)(C)C.[I-],0.524044202,1.0
9504,COc1cccc(C[N+](C)(C)C)c1.[Br-],0.524503229,1.0
9507,CCC(CO)NCCNC(CC)CO.Cl.Cl,0.534425972,1.0
9508,O=C(NCO)c1cccnc1,0.534807205,1.0
9510,Cl.Nc1cc([As](Cl)Cl)ccc1O,0.537003403,1.0
9511,NC(CS)=[NH+]CCC[NH+]1CCOCC1.[Cl-].[Cl-],0.537232245,1.0
9513,CCN(CC)CCOC(=O)c1ccc(N)cc1.Cl,0.537511224,1.0
9515,CC1OCC(C[N+](C)(C)C)O1.[I-],0.541904807,1.0
9516,O=C(O)c1cc(O)c(O)cc(=O)c1,0.543073244,1.0
9517,Cl.NCc1ccccc1,0.546953738,1.0
9518,C[N+](C)(C)CCO.Cn1c2ncnc-2c([O-])n(C)c1=O,0.547704373,1.0
9519,O=NC=C1C=CNC=C1,0.549375206,1.0
9520,O=S(=O)([O-])c1ccccc1S(=O)(=O)[O-].[Na+].[Na+],0.549455318,1.0
9521,Cl.NCCc1cccc(O)c1,0.550635387,1.0
9522,C[N+](C)(C)c1cc(O)cc([N+](C)(C)C)c1.[Cl-].[Cl-],0.550952236,1.0
9523,NCC(O)CSP(=O)([O-])O.O.O.O.O.[Na+],0.550997055,1.0
9524,Br.Br.N=C(N)SCCN,0.55127821,1.0
9525,COC(=O)CC[N+](C)(C)C.[Br-],0.552546082,1.0
9526,C[N+](C)(C)c1cccc(O)c1.[I-],0.554207488,1.0
9527,COc1ccc(OC)c(C(O)C[N+](C)(C)C)c1.[Cl-],0.559448241,1.0
9528,CCC1(CC)C(=O)N=C([O-])NC1=O.[Na+],0.559661382,1.0
9530,Cc1nccnc1N1CCCCC1.O=S(=O)(O)O,0.560157507,1.0
9531,CC[N+](CC)(CC)c1cccc(O)c1.[Br-],0.561929382,1.0
9532,C[N+](C)(C)CCCCCC[N+](C)(C)C.[Cl-].[Cl-],0.5633826,1.0
9533,CC[N+](CC)(CC)CCO.[I-],0.563586092,1.0
9534,CC(=O)CCC[N+](C)(C)C.[I-],0.566803205,1.0
9535,CC(=O)CCC(=O)[O-].CC(=O)CCC(=O)[O-].[Ca+2],0.568163579,1.0
9538,CC(=O)Nc1ccc(C(=O)O)cc1.CN(C)CCO,0.571358301,1.0
9539,OCC1OC(n2cnc3c2NC=NCC3O)CC1O,0.571423018,1.0
9540,O=c1nc[nH]c2c(C3OC(CO)C(O)C3O)[nH]nc12,0.57149427,1.0
9541,C[N+](C)(C)Cc1ccco1.[I-],0.573309869,1.0
9543,NCCCNCCCSP(=O)(O)O.O.O,0.576199954,1.0
9544,CC(CSS(=O)(=O)O)NCCCN.Cl,0.577109918,1.0
9549,CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-],0.583161543,1.0
9550,Cc1cc(C)c([N+](C)(C)C)cc1O.[Br-],0.584734453,1.0
9551,Cc1ccc([N+](C)(C)C)c(C)c1O.[Br-],0.584734453,1.0
9552,C[N+](C)(C)CCO.O=C([O-])c1cc(=O)[nH]c(=O)[nH]1,0.58626115,1.0
9553,O=C(O)C(O)C(O)C(=O)O.OCc1cccnc1,0.586341563,1.0
9555,CCOCC[N+](C)(C)C.[I-],0.586480612,1.0
9560,C[N+](C)(C)CCOP(=O)([O-])[O-].[Ca+2].[Cl-],0.588946255,1.0
9562,CCCCC[N+](C)(C)C.[I-],0.589798272,1.0
9563,CC(=O)CC[N+](C)(C)C.[I-],0.589872603,1.0
9566,CC(O)C(O)OC(=O)C(N)Cc1cccc(O)c1,0.593000222,1.0
9567,Cl.Cl.Cl.NCCCCNCCCN,0.594100681,1.0
9568,CCC([NH2+]C)C(O)c1ccc(O)c(O)c1.[Cl-],0.594599656,1.0
9569,CN(C)C=CC=CC=[N+](C)C.[O-][Cl+3]([O-])([O-])[O-],0.597403334,1.0
9571,Cl.OC(CNc1ccccn1)c1ccccc1,0.600800628,1.0
9572,CC(O)(P(=O)([O-])O)P(=O)([O-])O.[Na+].[Na+],0.602077346,1.0
9574,O=P([O-])([O-])OCC(O)CO.[K+].[K+],0.605105477,1.0
9575,Cc1ncc(COP(=O)(O)O)c(CN)c1O,0.605241969,1.0
9576,C[N+](C)(C)c1cc(O)ccc1O.[Br-],0.605338228,1.0
9577,C=Cc1cc[n+](C)cc1.[I-],0.607164183,1.0
9578,C[N+](C)(C)CCBr.[Br-],0.607348764,1.0
9579,CC(=O)O.NCc1ccc(S(N)(=O)=O)cc1,0.608569074,1.0
9580,CNCCCNCCSP(=O)(O)O.O,0.608602615,1.0
9581,O=C([O-])CCCCCCCCC(=O)[O-].[Na+].[Na+],0.608687256,1.0
9582,CC[N+](C)(C)c1cccc(O)c1.[Br-],0.608803706,1.0
9583,C[N+](C)(C)Cc1ccccc1O.[Br-],0.608803706,1.0
9584,Cc1ccc([N+](C)(C)C)cc1O.[Br-],0.608803706,1.0
9586,COC(=O)C(C)(N)Cc1ccc(O)cc1.Cl,0.609589541,1.0
9588,COCC[N+](C)(C)C.[I-],0.610649601,1.0
9589,Cc1cc(=O)c(N)n[nH]1,0.610970987,1.0
9590,CCC1C(=O)OCC1Cc1cncn1C.Cl,0.611332328,1.0
9591,C[NH2+]C(C)C(O)c1ccc(N)cc1.[Cl-],0.611556774,1.0
9593,CC[N+](C)(CC)c1ccccc1.[Br-],0.612297043,1.0
9594,C[N+](C)(C)CCOC(=O)c1ccccc1.[Cl-],0.61308923,1.0
9595,C#CCCOCN1C=CN(C)C1=C[NH+]=O.[Cl-],0.613160528,1.0
9597,CCCC[N+](C)(C)C.[I-],0.614157877,1.0
9598,CC1=[N+](C)CCS1.[I-],0.614204322,1.0
9599,CCOC([O-])=Nc1c[n+](N2CCOCC2)no1,0.615763106,1.0
9600,COc1cc2c(cc1OC)CC[N+](C)=C2.[Cl-],0.616696398,1.0
9601,C[N+](C)(C)CCO.O=C(O)c1ccccc1[O-],0.617466076,1.0
9602,C#CCCOCN1C=CC(=C[NH+]=O)C=C1.[Cl-],0.618547366,1.0
9605,CCOC(=O)CCC(N)C(=O)OCC.Cl,0.620339213,1.0
9606,CCOc1c(N2CCOCC2)cnn(C)c1=O,0.621102693,1.0
9607,CN(C)CCO.O=C(O)C(O)C(O)C(=O)O,0.621195252,1.0
9608,Cl.NCCCNCCCCNCCCN,0.621958403,1.0
9612,Cl.Nc1cc([As]=O)ccc1O,0.628010951,1.0
9613,O=NC=C1C=CC=CN1,0.628606634,1.0
9614,NNCCc1ccccc1.O=S(=O)(O)O,0.630283322,1.0
9615,O=C([O-])C(O)C(O)C(O)C(O)CO.[K+],0.63032967,1.0
9616,CC(C)OCN1C=CN(C)C1=C[NH+]=O.[Cl-],0.631348721,1.0
9617,C[NH2+]C(C)C(O)c1ccc(O)c(O)c1.[Cl-],0.631356155,1.0
9618,CCC(N)C(O)c1ccc(O)c(O)c1.Cl,0.631356155,1.0
9620,CN1C=CC=CC1=C[NH+]=O.CS(=O)(=O)[O-],0.634036798,1.0
9621,NCCCNCCSP(=O)(O)O.O,0.634072327,1.0
9622,N#CCCNCCSP(=O)([O-])O.[Na+],0.634193899,1.0
9623,C[N+](C)(C)c1cccc(O)c1.[Br-],0.634285567,1.0
9624,C[N+](C)(C)c1ccccc1O.[Br-],0.634285567,1.0
9625,C[N+](C)(C)c1ccc(O)cc1.[Br-],0.634285567,1.0
9626,C=CCOCN1C=CN(C)C1=C[NH+]=O.[Cl-],0.635111474,1.0
9628,C[N+](C)(C)Cc1ccccc1.[Br-],0.637990908,1.0
9629,COC(=O)CO[NH3+].[Cl-],0.638667801,1.0
9630,C#CCOCN1C=CN(C)C1=C[NH+]=O.[Cl-],0.638907075,1.0
9633,CCC[N+](C)(C)C.[I-],0.639965433,1.0
9636,C[N+](C)(C)CCOC(N)=O.[Br-],0.643779022,1.0
9637,CC(O)C(=O)[O-].CN1C=CC=CC1=C[NH+]=O,0.645445984,1.0
9638,CC(=O)OCC[N+](C)(C)C.[Br-],0.645672547,1.0
9639,CCOC(=O)C[N+](C)(C)C.[Br-],0.645672547,1.0
9640,CCN(CC)C(=S)[S-].O.O.O.[Na+],0.647244591,1.0
9641,COC(=O)C(N)CS.Cl,0.64733897,1.0
9642,N=c1ccn2c(n1)OC1C(O)C(CO)OC12,0.647423919,1.0
9647,O=[n+]1c(CO)c(CO)n([O-])c2ccccc21,0.653255945,1.0
9648,CCCC[N+](CC)(CC)CC.[OH-],0.653805563,1.0
9649,C[n+]1ccccc1.[I-],0.655527163,1.0
9650,CCOCN1C=C[NH+](C)C1=C[NH+]=O.[Cl-],0.656242929,1.0
9651,CN(C)CCS.Cl,0.656296988,1.0
9653,CN(C)CCSC(=N)N.Cl.Cl,0.657269454,1.0
9654,Cl.NC(N)=NC(N)=NC1CCCCC1,0.658136339,1.0
9656,CC(N)C(O)c1ccc(O)c(O)c1.Cl,0.658239155,1.0
9660,CSC(C(N)=O)c1ccccn1.Cl,0.660153183,1.0
9661,Cl.NOCC(=O)O.NOCC(=O)O,0.66036971,1.0
9662,NCCNCCSP(=O)(O)O.O,0.661129351,1.0
9664,CCNCC(O)c1cccc(O)c1.Cl,0.662155556,1.0
9665,C[NH2+]C(C)C(O)c1cccc(O)c1.[Cl-],0.662155556,1.0
9666,Cc1ccc(C(O)C(C)[NH3+])cc1O.[Cl-],0.662155556,1.0
9667,Cc1cc(C(O)C(C)[NH3+])ccc1O.[Cl-],0.662155556,1.0
9668,CNCC(=O)c1ccc(O)c(O)c1.Cl,0.662243324,1.0
9669,O=S(=O)([O-])NC1CCCCC1.[K+],0.66289229,1.0
9671,Nc1ccc(C(=O)NCC(=O)[O-])cc1.[Na+],0.665200559,1.0
9672,C[N+](C)(C)c1ccccc1.[Br-],0.665301042,1.0
9679,CC(C)NCC(O)c1cc(O)cc(O)c1,0.675180669,1.0
9681,CCCCN=C(N)N=C(N)N,0.676228301,1.0
9682,Cl.NC(N)=NCCCC(N)C(=O)O,0.676413797,1.0
9683,CC1OC(C[N+](C)(C)C)CC1O.[Cl-],0.678372576,1.0
9684,NC(CC(=O)[O-])C(=O)[O-].[K+].[K+],0.679263973,1.0
9685,C[N+]([O-])(CCCl)CCCl.Cl,0.68087936,1.0
9686,Cl.N=C(N=C(N)N)N1CCOCC1,0.682642968,1.0
9688,C[N+](C)(CCCl)CCCl.[Cl-],0.685006341,1.0
9690,COCN1C=CN(C)C1=C[NH+]=O.[Cl-],0.686888181,1.0
9697,CNCC(O)c1cccc(O)c1.Cl,0.691081466,1.0
9698,CC(N)C(O)c1cccc(O)c1.Cl,0.691081466,1.0
9699,CNCC(O)c1ccc(O)cc1.Cl,0.691081466,1.0
9700,CC(N)C(O)c1ccc(O)cc1.Cl,0.691081466,1.0
9701,C[N+](C)(C)N.[I-],0.69456479,1.0
9703,CC[N+](C)(C)c1cccc(O)c1.[Cl-],0.695307021,1.0
9706,NCc1cc(=O)[nH]o1,0.696358778,1.0
9708,Cl.NCCc1c[nH]c2ccccc12,0.698797757,1.0
9712,c1cncc(CNCc2cccnc2)c1,0.700586413,1.0
9717,CN(C)CC(O)c1ccc(O)c(O)c1,0.70501824,1.0
9719,O=C1C=C([O-])C(=O)c2ccccc21.[Na+],0.707440494,1.0
9720,CC(=O)OC(C)C[N+](C)(C)C.[Cl-],0.708438025,1.0
9723,O=C([O-])c1cc(=O)[nH]c(=O)[nH]1.[K+],0.711779848,1.0
9724,O=P(O)(O)OCC([O-])CO.[Na+],0.712075185,1.0
9725,N=C(N)CSP(=O)([O-])O.[Na+],0.716461331,1.0
9726,C[N+](C)(C)CC(=O)O,0.72000003,1.0
9727,Cl.NCCc1ccc(O)c(O)c1,0.722072321,1.0
9728,Cl.NCC(O)c1cccc(O)c1,0.722072321,1.0
9729,CC1OC1P(=O)([O-])[O-].[Na+].[Na+],0.722599506,1.0
9730,Cl.NC(=S)Cc1ccccn1,0.724290245,1.0
9735,C[N+](C)(C)C.[Cl-],0.729283121,1.0
9737,C[N+](C)(C)CCF.[Br-],0.730328334,1.0
9738,Br.CC(ON)C(=O)O,0.730475381,1.0
9739,O=C1CCC2CCC(=O)N12,0.73087011,1.0
9740,CCOC(=O)C(N)CS.Cl,0.731267619,1.0
9742,S=C([S-])N1CCOCC1.[Na+],0.73227695,1.0
9743,NC(CCC(=O)O)C(=O)[O-].[K+],0.73231212,1.0
9745,Cl.Cl.NCCc1cnc[nH]1,0.735031144,1.0
9746,Cl.Cl.NCCc1ccn[nH]1,0.735031144,1.0
9747,CC1OC1P(=O)([O-])[O-].[Ca+2],0.736912245,1.0
9748,CC[N+](C)(C)c1cccc(O)c1.[OH-],0.736953623,1.0
9751,C[N+](C)(C)CCOC(N)=O.[Cl-],0.738385103,1.0
9752,Cl.NCCCCC(N)C(=O)O,0.738385103,1.0
9755,CCOC(C)C[N+](C)(C)C.[Cl-],0.740635536,1.0
9756,CC(=O)OCC[N+](C)(C)C.[Cl-],0.74074069,1.0
9757,CNC(C)C(O)c1ccccc1O,0.741757928,1.0
9758,Cl.OC1CC2CCC(C1)N2,0.74226569,1.0
9764,O=S(=O)([O-])CCCS.[Na+],0.749102049,1.0
9765,CN1C(=O)CCC1c1cccnc1,0.753947292,1.0
9766,C[N+](C)(C)c1ccccc1.[OH-],0.754688497,1.0
9769,O=S(=O)(O)c1ccccc1O,0.759026648,1.0
9770,O=c1[nH]c(=O)c2[n-]cnc2[nH]1.[Na+],0.759213702,1.0
9772,Cl.NCCc1ccc(O)cc1,0.760350223,1.0
9773,Cl.NCC(O)c1ccccc1,0.760350223,1.0
9774,Cl.NCC(=O)c1ccccc1,0.765422006,1.0
9776,NC(CC(=O)[O-])C(=O)[O-].[Ca+2],0.766585061,1.0
9782,NCC(O)c1ccc(O)c(O)c1,0.771651005,1.0
9783,Cl.NCCCC(N)C(=O)O,0.773088339,1.0
9784,Cl.OCCN1CCOCC1,0.775640483,1.0
9785,CC(N)C(O)c1cccc(O)c1,0.776742974,1.0
9787,CNCC(O)c1ccc(O)cc1,0.776742974,1.0
9789,NCC(=O)c1ccc(O)c(O)c1,0.776857245,1.0
9790,C=C[N+](C)(C)C.[Br-],0.779729736,1.0
9791,CC[N+](CC)(CC)CC.[Cl-],0.780664387,1.0
9792,CN(C)C(=N)N=C(N)N.Cl,0.780874109,1.0
9800,Cl.Nc1c(O)cccc1O,0.791598931,1.0
9803,O=C([O-])c1ccc(O)cc1.[Na+],0.795597818,1.0
9804,O=C([O-])C=CC(=O)[O-].[Na+].[Na+],0.795782312,1.0
9806,CC(Cl)CN(C)C.Cl,0.801161564,1.0
9807,Cl.NCCc1ccccc1,0.802330791,1.0
9809,N#CCCS(=O)(=O)[O-].[Na+],0.803771294,1.0
9817,Cl.NC1CCSC1=O,0.813540959,1.0
9819,NCC(O)c1ccc(O)cc1,0.8147951,1.0
9820,NCC(O)c1cccc(O)c1,0.8147951,1.0
9821,OCc1cnc[nH]1,0.815166874,1.0
9822,O=C([O-])C#CC(=O)O.[K+],0.817739461,1.0
9824,O=[N+]([O-])Nc1nnn[n-]1.[Na+],0.818016432,1.0
9826,CC=CC=CC(=O)[O-].[K+],0.823278025,1.0
9828,OC(C1CO1)C(O)C1CO1,0.833745836,1.0
9831,CN(C)CCc1cnc[nH]1,0.8359029,1.0
9833,O=C([O-])c1cccnc1.[Na+],0.83835354,1.0
9835,[Cl-].[NH4+],0.842278477,1.0
9836,CN(C)C(=S)[S-].[Na+],0.844063048,1.0
9837,Cl.OCCNCCO,0.848952082,1.0
9838,CC(ON)C(=O)O.Cl,0.849087089,1.0
9841,NCCOP(=O)(O)O,0.850586884,1.0
9844,N#C[S-].[Na+],0.854578529,1.0
9847,NCc1ccc(O)c(O)c1,0.856504274,1.0
9849,O=NC=C1C=CN(O)C=C1,0.859724533,1.0
9852,CCCC[N+](C)(C)C.[OH-],0.875381674,1.0
9858,O=C([O-])CCCO.[Na+],0.899329688,1.0
9860,CCCCC(=O)[O-].[Na+],0.906175728,1.0
9861,CCC(=O)C(=O)[O-].[Na+],0.906329717,1.0
9864,C1CCNCC1.Cl,0.915037854,1.0
9868,C=CC[N+](C)(C)C.[OH-],0.931102034,1.0
9872,CN1CCN(C)CC1,0.942364321,1.0
9873,O=C([O-])CS.[Na+],0.942737194,1.0
9874,Cl.NCCS,0.9446102,1.0
9877,COS(C)(=O)=O,0.958106191,1.0
9882,CCCCN.Cl,0.960201334,1.0
9884,OCc1ccccn1,0.962063804,1.0
9888,C=C[N+](C)(C)C.[OH-],0.986467617,1.0
9894,Nc1n[nH]c(N)n1,1.003939493,1.0
9895,Cl.NCCO,1.010808344,1.0
9896,N#C[S-].[K+],1.012440968,1.0
9897,NCC(=O)[O-].[Na+],1.013008917,1.0
9898,Nc1nccnn1,1.017308239,1.0
9899,CCCN.Cl,1.019678414,1.0
9906,CNCCNC,1.054757982,1.0
9915,Nn1cnnc1,1.075296961,1.0
9917,Nc1cn[nH]c1,1.080430324,1.0
9918,CCN.Cl,1.08861332,1.0
9920,C[As](C)(=O)[O-].[Na+],1.096967018,1.0
952,Nc1ccc(Br)cc1C(=O)O,-3.07,1.0
954,O=C(O)c1cc(Br)c(O)cc1O,-2.62,1.0
959,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,-5.79,1.0
962,c1ccc(Cn2ccnc2)cc1,-2.26,1.0
975,C#CCN(C)C(C)Cc1ccccc1,-2.51,1.0
983,Nc1nc2nc[nH]c2c(=O)[nH]1,-4.43,1.0
995,CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3C(O)C12,-3.09,1.0
1003,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,-3.13,1.0
1022,C=C(C)C1CC=C(C)C(O)C1,-1.72,1.0
1044,CCCCCCCCCCNC(=O)NC1CCCCC1,-2.81,1.0
1120,N#Cc1cccc(N=C=S)c1,-3.19,1.0
1123,CCCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,-4.46,1.0
1124,COC(=O)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2,-2.25,1.0
1130,CC(C)=CCC1(C(C)(C)C)C(=O)NC(=O)NC1=O,-3.55,1.0
1136,O=C1NC(=O)C2(CCCCCCCCCC2)C(=O)N1,-4.59,1.0
1149,O=C1NC(=O)C2(CCCCCCCCCCC2)C(=O)N1,-5.8,1.0
1156,CCC1=C(C2(CC)C(=O)NC(=O)NC2=O)CCCC1,-3.53,1.0
1172,CCCCCOC(=O)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2,-2.32,1.0
1218,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,-4.7,1.0
1259,NC(=S)Nc1cccc2ccccc12,-2.53,1.0
1270,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,-2.12,1.0
1285,O=c1[nH]cnc2c1ncn2C1CCC(CO)O1,-0.94,1.0
1307,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,-1.77,1.0
1308,CC1c2nc3ccccc3c(=O)n2CN1C,0.03,1.0
1312,Cc1ccc(S(=O)(=O)C2(C(=O)OC(C)C)CCC2)cc1,-3.34,1.0
1340,CNC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],-2.85,1.0
1345,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,-4.22,1.0
1377,O=C(NC1CC1)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],-3.39,1.0
1382,CC(C)(C)C(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,-3.36,1.0
1396,CC(C)C(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,-2.76,1.0
1400,COC(=O)C1CC1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,-3.38,1.0
1401,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)CCc3ccccc3)CCC12,-5.27,1.0
1404,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)CCCc3ccccc3)CCC12,-5.43,1.0
1405,CCCCC(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,-3.4,1.0
1417,O=S(=O)(Nc1cccnc1Cl)c1ccccc1,-3.76,1.0
1424,C=CC1CN2CCC1C(C(O)c1ccnc3ccc(OC)cc13)C2,-3.36,1.0
1428,CC(C)(C)C1CCC(CC2=C(O)C(=O)c3ccccc3C2=O)CC1,-7.04,1.0
1430,CCc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,-4.52,1.0
1437,N#Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,-3.6,1.0
1450,Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1Cl,-4.91,1.0
1453,O=S(=O)(Nc1cccc(Cl)c1Cl)c1ccccc1,-4.73,1.0
1454,Cc1cc(N)ccc1S(=O)(=O)Nc1ccc(Cl)cc1,-4.42,1.0
1458,Cc1ccc(Cl)cc1NS(=O)(=O)c1ccc(N)cc1,-3.98,1.0
1459,Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)c(Cl)c1,-4.32,1.0
1466,Cc1cc(N)ccc1S(=O)(=O)Nc1ccccc1Cl,-5.05,1.0
1480,Cc1ccc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)nc1,-4.29,1.0
1484,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,-4.48,1.0
1485,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)c(Cl)c1,-4.59,1.0
1486,Nc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2Cl)cc1,-4.4,1.0
1487,Nc1ccc(S(=O)(=O)Nc2cccc(Cl)c2Cl)cc1,-4.73,1.0
1489,Cc1noc(C)c1N=C1C=C(O)C(=O)c2ccccc21,-3.89,1.0
1493,Nc1ccc(S(=O)(=O)Nc2ccccc2Cl)c(Cl)c1,-5.11,1.0
1505,CC1c2nc3ccccc3c(=O)n2CN1Cc1ccccc1,-4.0,1.0
1507,CCc1onc(C)c1N=C1C=C(O)C(=O)c2ccccc21,-2.72,1.0
1519,CCCc1onc(C)c1N=C1C=C(O)C(=O)c2ccccc21,-3.7,1.0
1521,Nc1ccc(S(=O)(=O)Nc2cc(Cl)c(Cl)cc2Cl)cc1,-4.83,1.0
1522,O=S(=O)(Nc1ccc(Br)cc1Br)c1ccccc1,-5.01,1.0
1531,CCCN1C(=O)CCC(N2C(=O)c3ccccc3C2=O)C1=O,-3.72,1.0
1533,CC1(O)CC(c2ccccc2)c2c(c3ccccc3oc2=O)O1,-4.74,1.0
1538,CCCCCc1onc(C)c1N=C1C=C(O)C(=O)c2ccccc21,-3.18,1.0
1539,CCON=C(OC(=O)c1ccccc1)c1c(OC)ccc(Cl)c1OC,-4.08,1.0
1546,CC(=O)Nc1ccncc1NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,-3.39,1.0
1547,CCCCCN1C(=O)CCC(N2C(=O)c3ccccc3C2=O)C1=O,-4.7,1.0
1548,Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)c3ccncc3)O2)c(=O)[nH]c1=O,-2.72,1.0
1565,CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3s2)cc1,-5.67,1.0
1567,CC1(C)CNC(=NN=C(C=Cc2ccc(C(F)(F)F)cc2)C=Cc2ccc(C(F)(F)F)cc2)NC1,-7.92,1.0
1569,CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)OC1CCCO1,-5.02,1.0
1574,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,-4.74,1.0
1612,CCC(CC)(C(=O)NC(N)=O)C(=O)OC,-1.96,1.0
1613,CCOC(=O)C(CC)(CC)C(=O)NC(N)=O,-2.08,1.0
1618,CCC(CC)(C(=O)NC(N)=O)C(=O)OC(C)C,-2.77,1.0
1619,CCC(CC)(C(=O)NC(N)=O)C(=O)OCOC,-2.17,1.0
1624,C=CCC(CC=C)(C(=O)NC(N)=O)C(=O)OC,-2.17,1.0
1632,CC(C)c1nc([N+](=O)[O-])c[nH]1,-1.15,1.0
1638,CC(C)(C)C(=O)OCn1cc(F)c(=O)n(COC(=O)C(C)(C)C)c1=O,-3.9,1.0
1639,CN(C)CNC(=O)c1ccccc1,0.42,1.0
1644,CCCCc1ccc(C(=O)O)cc1,-3.08,1.0
1665,CCC(CC)(C(=O)NC(N)=O)C(=O)OCC(=O)OC,-2.01,1.0
1668,S=c1[nH]cnc2[nH]cnc12,-2.95,1.0
1675,COC(=O)n1cc(F)c(=O)[nH]c1=O,-0.91,1.0
1676,CC(=O)OCn1cc(F)c(=O)[nH]c1=O,-0.67,1.0
1678,O=c1[nH]c(=O)c2nc[nH]c2[nH]1,-3.87,1.0
1679,CC(=O)OCn1c(=O)[nH]cc(F)c1=O,-1.2,1.0
1690,CCOC(=O)OCn1c(=O)[nH]cc(F)c1=O,-1.46,1.0
1695,CCOC(=O)n1cc(F)c(=O)[nH]c1=O,-1.47,1.0
1697,CN(C)C(=O)n1cc(F)c(=O)[nH]c1=O,-1.53,1.0
1701,CCOC(=O)n1c(=O)[nH]cc(F)c1=O,-0.45,1.0
1718,O=C(OCCCl)n1cc(F)c(=O)[nH]c1=O,-1.91,1.0
1725,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,-3.35,1.0
1735,CCN(CC)C(=O)COC(=O)c1ccccc1O,-2.56,1.0
1738,CNc1ccc(S(=O)(=O)N(C)C)cc1,-3.08,1.0
