,C_ID,Name,InChIKey,SMILES,CAS,LogS
7749,C-7750,,VAOCPAMSLUNLGC-UHFFFAOYSA-N,OCCn1c(C)ncc1[N+](=O)[O-],,-1.26
7750,C-7751,,IMLSAISZLJGWPP-UHFFFAOYSA-N,C1SCCS1,,-1.259344091
7751,C-7752,,IOQGBHYJEGYACJ-UHFFFAOYSA-M,Cc1n(CCCCCC[N+](C)(C)C)ccc2c1nc1c2cccc1.[Br-].Br,,-1.257882665
7752,C-7753,,XPUWXYXPAIXPPK-UHFFFAOYSA-M,CC[N+](CCC[n+]1ccc2c(c1C)[nH]c1c2cccc1)(CC)CC.[Br-].[Br-],,-1.257882665
7753,C-7754,,IUNJCFABHJZSKB-UHFFFAOYSA-N,O=Cc1ccc(cc1O)O,,-1.257453785
7754,C-7755,,WEYTUUBWDDEAGG-UHFFFAOYSA-N,Nc1ccc2c(c1)CONC2,,-1.256491666
7755,C-7756,,OVUYDYFWRKGKKV-UHFFFAOYSA-M,CCCC1(CC)C(=O)[N-]C(=O)NC1=O.[Na+],,-1.256465353
7756,C-7757,,DVRWEKGUWZINTQ-UHFFFAOYSA-N,O=C1CSC(=S)N1c1ccccc1,,-1.256271833
7757,C-7758,,NZPWAZZKZMQLTL-UHFFFAOYSA-N,C=Cc1cnc(n1C)[N+](=O)[O-],,-1.255417189
7758,C-7759,,BUJAGSGYPOAWEI-UHFFFAOYSA-N,CC(C(=O)Nc1c(C)cccc1C)N,,-1.252889152
7759,C-7760,,IPMHCUCDBKKMAQ-UHFFFAOYSA-N,CC1C2CCC(C1(C)N)C2,,-1.252232795
7760,C-7761,,DKMVJQCQTCLYIF-UHFFFAOYSA-M,CC[N+](CCOC(=O)C(c1ccccc1)(c1ccccc1)O)(CC)C.[Br-],,-1.25093753
7761,C-7762,,HIMXGTXNXJYFGB-UHFFFAOYSA-N,O=C1NC(=O)C(=O)C(=O)N1,,-1.25
7762,C-7763,,WDNBURPWRNALGP-UHFFFAOYSA-N,Oc1ccc(c(c1)Cl)Cl,,-1.25
7763,C-7764,,UYXCSOAMZMOWRY-UHFFFAOYSA-N,O=C1NS(=O)(=O)Cc2c1cccc2,,-1.249601528
7764,C-7765,,PRNNIHPVNFPWAH-UHFFFAOYSA-N,CCS(=O)(=O)c1ccc(cc1)F,,-1.249350674
7765,C-7766,,ORQQKSZUXNAWAX-UHFFFAOYSA-N,CC(=O)c1ccc(o1)[N+](=O)[O-],,-1.247142454
7766,C-7767,,WUESWDIHTKHGQA-UHFFFAOYSA-N,NC(=O)NC1CCCCC1,,-1.247109824
7767,C-7768,,JTEJPPKMYBDEMY-UHFFFAOYSA-N,NCCc1c[nH]c2c1cc(OC)cc2,,-1.247099831
7768,C-7769,,YLQRXLUMXFSAAG-UHFFFAOYSA-N,CCCCC(COC(=O)N)CO,,-1.246654256
7769,C-7770,,QDHFDXDMKYJPSC-UHFFFAOYSA-N,CCNC(=O)Cc1ccccc1,,-1.246256197
7770,C-7771,,ORMNNUPLFAPCFD-DVLYDCSHSA-M,CC(C(=O)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)[O-])(C)C)Oc1ccccc1.[K+],,-1.245506205
7771,C-7772,,HBGFIKZGJDWPRO-UHFFFAOYSA-M,Clc1nc(Cl)c(c(c1Cl)[O-])Cl.[Na+],,-1.24491834
7772,C-7773,,KBHMHROOFHVLBA-UHFFFAOYSA-N,CC(C(=O)c1ccccc1)N(C)C,,-1.244687703
7773,C-7774,,XPFRXWCVYUEORT-UHFFFAOYSA-N,O=C(Cc1ccccc1)NC(=O)N,,-1.244419698
7774,C-7775,,WREVVZMUNPAPOV-UHFFFAOYSA-N,Nc1cccc2c1nccc2,,-1.244235554
7775,C-7776,,GNZBHOOZDKNFTO-XMLTWROESA-M,CC[C@@H]([C@@H]1NC(=O)C(=C1[O-])C(=O)C)C.[Na+],,-1.243962236
7776,C-7777,,CYMGNLQIIHMKDZ-UHFFFAOYSA-N,N/C(=N\CCC1CCCCCC1)/CSS(=O)(=O)O,,-1.243669842
7777,C-7778,,XDASIVGQIOWAPZ-UHFFFAOYSA-N,O=C(C1NCCNC1)Nc1ccccc1.Cl.Cl,,-1.240201237
7778,C-7779,,DKPFZGUDAPQIHT-UHFFFAOYSA-N,CCCCOC(=O)C,,-1.24
7779,C-7780,,FBSFWRHWHYMIOG-UHFFFAOYSA-N,COC(=O)c1cc(O)c(c(c1)O)O,,-1.24
7780,C-7781,,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,CCCCCCO,,-1.24
7781,C-7782,,KDKYADYSIPSCCQ-UHFFFAOYSA-N,CCC#C,,-1.24
7782,C-7783,,WOMVMPNQSSOFPY-RFVHGSKJSA-N,COc1cccc(c1OC(=O)[C@H](N1CCOCC1)C)OC.Cl,,-1.239833852
7783,C-7784,,SKKLFJHESZIVKT-UHFFFAOYSA-N,N1CCNCC1.OC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,,-1.239160245
7784,C-7785,,XAMBIJWZVIZZOG-UHFFFAOYSA-N,NNc1ccc(cc1)C,,-1.238779012
7785,C-7786,,LKHWKAGQNOMUFQ-UHFFFAOYSA-N,CCCNC(COC(=O)c1ccccc1)(C)C.Cl,,-1.238325832
7786,C-7787,,DHCQZOVMJDSSAA-UHFFFAOYSA-N,CC(C1(C)CC(=O)NC(=O)C1)C,,-1.237679265
7787,C-7788,,NKBASRXWGAGQDP-UHFFFAOYSA-N,Clc1ccc(c(c1)C(=O)O)O,,-1.236950199
7788,C-7789,,QSJYRVSERRYRMJ-UHFFFAOYSA-N,CCOC(=O)C(C(C(F)(F)F)(C(F)(F)F)O)C(=O)C,,-1.236005301
7789,C-7790,,YWWBVUKXYSHFSO-UHFFFAOYSA-N,CC(=O)C(C(C(F)(F)F)(C(F)(F)F)O)C(=O)C,,-1.234776839
7790,C-7791,,ILNSRQWEUTXPPQ-UHFFFAOYSA-N,CSc1c(Cl)nc(nc1N1CCNCC1)NC,,-1.233286479
7791,C-7792,,QERYCTSHXKAMIS-UHFFFAOYSA-N,OC(=O)c1cccs1,,-1.232640402
7792,C-7793,,CSEWAUGPAQPMDC-UHFFFAOYSA-N,OC(=O)Cc1ccc(cc1)N,,-1.232606106
7793,C-7794,,NRPFNQUDKRYCNX-UHFFFAOYSA-N,COc1ccc(cc1)CC(=O)O,,-1.231430051
7794,C-7795,,ICKCVNJKNQLYJF-UHFFFAOYSA-N,CCCCCC(NCCSS(=O)(=O)O)C,,-1.231114347
7795,C-7796,,VAJCSPZKMVQIAP-UHFFFAOYSA-N,Cc1ccc2c(c1)C(=O)C(=O)N2,,-1.23090728
7796,C-7797,,UEHZKEABUOAZSH-UHFFFAOYSA-N,O=C1Nc2c(C1=O)cccc2C,,-1.23090728
7797,C-7798,,KDICASSDSSYKMK-UHFFFAOYSA-N,O=C1Nc2c(C1=O)c(C)ccc2,,-1.23090728
7798,C-7799,,COLNVLDHVKWLRT-MRVPVSSYSA-N,N[C@@H](C(=O)O)Cc1ccccc1,,-1.23
7799,C-7800,,SKIVFJLNDNKQPD-UHFFFAOYSA-N,CC(=O)NS(=O)(=O)c1ccc(cc1)N,,-1.23
7800,C-7801,,UGQMRVRMYYASKQ-DEGSGYPDSA-N,OC[C@@H]1O[C@@H]([C@H]([C@H]1O)O)n1cnc2c1ncnc2O,,-1.23
7801,C-7802,,RCFRTWDBBMGLGK-UHFFFAOYSA-N,CCC1(C)C(=O)NC(=O)NC1=O,,-1.23
7802,C-7803,,QIVBCDIJIAJPQS-SECBINFHSA-N,OC(=O)[C@@H](Cc1c[nH]c2c1cccc2)N,,-1.23
7803,C-7804,,UGQMRVRMYYASKQ-KQYNXXCUSA-N,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1[nH]cnc2=O,,-1.229848644
7804,C-7805,,GJSURZIOUXUGAL-UHFFFAOYSA-N,Clc1cccc(c1NC1=NCCN1)Cl,,-1.229001749
7805,C-7806,,ORRZGUBHBVWWOP-UHFFFAOYSA-N,CCC1(C)CC(=O)NC(=O)C1,,-1.228371956
7806,C-7807,,YOLLUMURPUEOJW-UHFFFAOYSA-N,CC1(CNC1)c1ccccc1,,-1.22695549
7807,C-7808,,DMULVCHRPCFFGV-UHFFFAOYSA-N,CN(CCc1c[nH]c2c1cccc2)C,,-1.225960263
7808,C-7809,,RPTUSVTUFVMDQK-UHFFFAOYSA-N,NNc1nncc2c1cccc2,,-1.224104944
7809,C-7810,,NDAUXUAQIAJITI-GFCCVEGCSA-N,OCc1cc(ccc1O)[C@@H](CNC(C)(C)C)O,,-1.22
7810,C-7811,,BAYAKMPRFGNNFW-UHFFFAOYSA-N,OC(C(C)C)C(C)C,,-1.22
7811,C-7812,,NDAUXUAQIAJITI-UHFFFAOYSA-N,OCc1cc(ccc1O)C(CNC(C)(C)C)O	,,-1.22
7812,C-7813,,XENUZQKXLSDMDY-UHFFFAOYSA-N,OS(=O)(=O)SCCNCCCc1ccccc1,,-1.2198259
7813,C-7814,,SDOHGYUYKZFOOW-UHFFFAOYSA-N,OCCCCCC/N=C(/CSS(=O)(=O)O)\N,,-1.219758046
7814,C-7815,,ZZGMTCKULVMTDB-UHFFFAOYSA-N,OC(C(N(C(=O)C)C)C)c1ccccc1,,-1.219632699
7815,C-7816,,NZDNCDGEHXHPCO-UHFFFAOYSA-N,[O-][N+](=O)N(CCO[N+](=O)[O-])CCO[N+](=O)[O-],,-1.21907482
7816,C-7817,,AANLIOPOVSJZLY-UHFFFAOYSA-N,[O-][N+](=O)c1nccn1CC(CCl)O,,-1.218897311
7817,C-7818,,UWHUTZOCTZJUKC-JKSUJKDBSA-N,Oc1ccc2c(c1)OC[C@]1([C@@H]2c2cc(O)c(cc2C1)O)O,,-1.218498477
7818,C-7819,,HRHKSTOGXBBQCB-VFWICMBZSA-N,CO[C@@]12[C@@H]3[C@@H](N3C)CN2C2=C([C@H]1COC(=O)N)C(=O)C(=C(C2=O)C)N,,-1.218362512
7819,C-7820,,SRGKFVAASLQVBO-BTJKTKAUSA-N,CN(CCC(c1ccccn1)c1ccc(cc1)Br)C.OC(=O)/C=C\C(=O)O,,-1.217202688
7820,C-7821,,IRATYSMPOJBEIJ-UHFFFAOYSA-N,OCCCNc1ccccc1C(=O)N,,-1.215707755
7821,C-7822,,QKLVXOYMOLDCNG-UHFFFAOYSA-N,CCOc1ccccc1N1C(=O)C2C(C1=O)C1OC2CC1,,-1.215320251
7822,C-7823,,RDLPVSKMFDYCOR-UEKVPHQBSA-N,O=C([C@@H](C1=CCC=CC1)N)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)C,,-1.214949512
7823,C-7824,,IQZBVVPYTDHTIP-UHFFFAOYSA-N,NC(=O)Nc1ccc(cc1)F,,-1.214337001
7824,C-7825,,SHNJNXNMYKGBGP-UHFFFAOYSA-N,OC(Cc1ccccc1)CNC(C)C,,-1.214327356
7825,C-7826,,ZXQKYQVJDRTTLZ-UHFFFAOYSA-N,CCN(C(=O)C1CCCNC1)CC,,-1.21240683
7826,C-7827,,XWOVYFGIWQEHHR-UHFFFAOYSA-K,OC(=O)C1=C/C(=C(\c2ccc(c(c2)C(=O)O)[O-])/c2ccc(c(c2)C(=O)[O-])[O-])/C=CC1=O.[Na+].[Na+].[Na+],,-1.211556584
7827,C-7828,,IABBAGAOMDWOCW-UHFFFAOYSA-N,OC(=O)C(CC(=O)O)(CC(=O)O)O.CCN(CCOC(=O)c1cccnc1)CC,,-1.210891105
7828,C-7829,,RZXMPPFPUUCRFN-UHFFFAOYSA-N,Cc1ccc(cc1)N,,-1.21
7829,C-7830,,CFVWNXQPGQOHRJ-UHFFFAOYSA-N,C=CC(=O)OCC(C)C,,-1.21
7830,C-7831,,GJRQTCIYDGXPES-UHFFFAOYSA-N,CC(COC(=O)C)C,,-1.21
7831,C-7832,,METKIMKYRPQLGS-UHFFFAOYSA-N,OC(COc1ccc(cc1)CC(=O)N)CNC(C)C	,,-1.21
7832,C-7833,,MWBWWFOAEOYUST-UHFFFAOYSA-N,Nc1ncc2c(n1)nc[nH]2,,-1.209950395
7833,C-7834,,OZHPKSFNBCNLER-UHFFFAOYSA-M,O=c1[n-]c(=O)n(c2c1n(C)cn2)C.[Na+],,-1.208761584
7834,C-7835,,NTJJPDBWQWPWKN-UHFFFAOYSA-N,CC(=O)Nc1oc(c(n1)C)C,,-1.208448709
7835,C-7836,,XJKSERUTELYNMR-UHFFFAOYSA-N,CCCn1c(=O)n(C)c2c(c1=O)n(C)cn2,,-1.208219428
7836,C-7837,,DJVBBLAMBGWOCZ-UHFFFAOYSA-N,O=C1C2C3CCC(C2C(=O)N1c1ccccc1Cl)O3,,-1.208053704
7837,C-7838,,AKEUNCKRJATALU-UHFFFAOYSA-N,OC(=O)c1c(O)cccc1O,,-1.207403926
7838,C-7839,,MYGVPKMVGSXPCQ-JEDNCBNOSA-N,N[C@H](C(=O)O)CC[S+](C)C.[Cl-],,-1.204844777
7839,C-7840,,SIDLZWOQUZRBRU-UHFFFAOYSA-N,CCC1(CC)C(=O)NCC(C1=O)C,,-1.20424089
7840,C-7841,,AGLXDWOTVQZHIQ-UHFFFAOYSA-N,O=c1[nH]c2c(o1)cc(c(c2)Cl)O,,-1.204033396
7841,C-7842,,BOASKSPVGGTZKJ-UHFFFAOYSA-N,C1Sc2ncccc2NC1=O,,-1.203592454
7842,C-7843,,DRBAJMGSRKIURK-UHFFFAOYSA-N,CC(C#C)NCc1ccccc1,,-1.202899781
7843,C-7844,,KQVQBPSOWVZVQD-UHFFFAOYSA-M,CC[N+](CCOC(=O)C(c1ccccc1)(c1ccccc1)O)(CC)C.[Cl-],,-1.202638889
7844,C-7845,,OTJOZBNDDQBXQC-UHFFFAOYSA-M,CC[N+](CCCOC(=O)C(c1ccccc1)(c1ccccc1)O)(C)C.[Cl-],,-1.202638889
7845,C-7846,,AMQRUBLLHGHUCR-UHFFFAOYSA-L,Nc1ccccc1N.[Cl-].[Cl-].[Pt+2],,-1.201767572
7846,C-7847,,TUEJFGFQYKDAPM-UHFFFAOYSA-N,Cc1ccc(cc1)N(c1cccc(c1)O)CC1=NCCN1.Cl,,-1.201147115
7847,C-7848,,NWINIEGDLHHNLH-UHFFFAOYSA-N,Cc1cc(O)c2c(n1)cccc2,,-1.2
7848,C-7849,,VGQLNJWOULYVFV-OJOKCITNSA-N,COC(=O)[C@@H]1[C@H]2C=C[C@@H]([C@@H]1C(=O)OC)C2,,-1.2
7849,C-7850,,KMTDMTZBNYGUNX-UHFFFAOYSA-N,OCc1ccc(cc1)C,,-1.2
7850,C-7851,,RZWRYPGAUIOOMK-UHFFFAOYSA-N,O=Nc1ccc(c2c1cccn2)O,,-1.199553237
7851,C-7852,,PZZHMLOHNYWKIK-UHFFFAOYSA-N,OC(=O)C(c1ccccc1O)NCCNC(c1ccccc1O)C(=O)O,,-1.198808962
7852,C-7853,,ICFXZZFWRWNZMA-UHFFFAOYSA-N,CCN(C(C(=O)c1ccccc1)C)CC.Cl,,-1.19869122
7853,C-7854,,VFKZTMPDYBFSTM-KVTDHHQDSA-N,BrC[C@H]([C@H]([C@@H]([C@@H](CBr)O)O)O)O,,-1.198245503
7854,C-7855,,VFKZTMPDYBFSTM-GUCUJZIJSA-N,BrC[C@H]([C@@H]([C@@H]([C@H](CBr)O)O)O)O,,-1.198245503
7855,C-7856,,KATMQOFDULSKOZ-CHHCPSLASA-N,Cn1ccn(/c/1=C\[NH+]=O)COCC1CCCCC1.[Cl-],,-1.196621576
7856,C-7857,,QQBPIHBUCMDKFG-GEEYTBSJSA-N,Nc1ccc(c(n1)N)/N=N/c1ccccc1.Cl,,-1.196024897
7857,C-7858,,UHBGYFCCKRAEHA-UHFFFAOYSA-N,NC(=O)c1ccc(cc1)C,,-1.195713015
7858,C-7859,,PLLGIMWGTWNSQB-UHFFFAOYSA-N,OCC(COc1ccccc1C(=O)C)O,,-1.195587826
7859,C-7860,,WLBDHRQPFMZSBF-UHFFFAOYSA-N,OCC(COc1ccc(cc1)C(=O)C)O,,-1.195587826
7860,C-7861,,XLUFVYWWUQRZCL-UHFFFAOYSA-N,[O-][N+](=O)c1nccn1CC(COCC)O,,-1.194873697
7861,C-7862,,KSLSOBUAIFEGLT-UHFFFAOYSA-N,C#CC(c1ccccc1)(O)C,,-1.192665559
7862,C-7863,,HUMNYLRZRPPJDN-UHFFFAOYSA-N,O=Cc1ccccc1,,-1.1900001
7863,C-7864,,KUFFULVDNCHOFZ-UHFFFAOYSA-N,Cc1ccc(c(c1)C)O,,-1.1900001
7864,C-7865,,JWDYCNIAQWPBHD-UHFFFAOYSA-N,OCC(COc1ccccc1C)O,,-1.188711628
7865,C-7866,,NPDBEUDAYBQLHV-UHFFFAOYSA-N,Cc1[nH]nc(c(=O)c1)N1CCOCC1,,-1.183318788
7866,C-7867,,HVQGUIQVKSROJF-UHFFFAOYSA-N,COc1ccccc1NCC(=O)N,,-1.182053306
7867,C-7868,,KTKDYVVUGTXLJK-UHFFFAOYSA-N,CCCN(C(=O)N)CCC,,-1.181295863
7868,C-7869,,FBHPVOLRIXZZMD-UHFFFAOYSA-N,COC(=O)C(Cc1ccc(cc1)Cl)N,,-1.180506144
7869,C-7870,,ASSKVPFEZFQQNQ-UHFFFAOYSA-N,O=c1oc2c([nH]1)cccc2,,-1.178321093
7870,C-7871,,OAIXNMHLYQAFPH-UHFFFAOYSA-N,CN(CCOCCCOC(=O)c1ccc(cc1)N)C,,-1.17746476
7871,C-7872,,RPDVFFALGUJAPM-UHFFFAOYSA-M,[S-]C(=S)N1CCCCC1.[Na+],,-1.176714961
7872,C-7873,,BXZVVICBKDXVGW-NKWVEPMBSA-N,OC[C@@H]1CC[C@@H](O1)n1cnc2c1[nH]cnc2=O,,-1.174679801
7873,C-7874,,YRRWOZRDSFWKLZ-UHFFFAOYSA-L,C[N+](Cc1ccccc1)(CCCCCCCCCC[N+](Cc1ccccc1)(C)C)C.[Br-].[Br-],,-1.174190756
7874,C-7875,,JJVUBVYJJVCKSL-UHFFFAOYSA-N,CN(C1CC(=C(c2c1cccc2)c1ccccc1)S(=O)(=O)O)C,,-1.173349779
7875,C-7876,,RNAGZQQIHXIDQH-UHFFFAOYSA-N,CN1CCC(CC1)(C(=O)C)c1cccc(c1)O,,-1.172035563
7876,C-7877,,CXUDIIIEZHHTDL-UHFFFAOYSA-N,N#CCNc1ccccc1C(=O)N,,-1.171261869
7877,C-7878,,FJBFPHVGVWTDIP-UHFFFAOYSA-N,BrCBr,,-1.17
7878,C-7879,,HEDRZPFGACZZDS-UHFFFAOYSA-N,ClC(Cl)Cl,,-1.17
7879,C-7880,,TZYRSLHNPKPEFV-UHFFFAOYSA-N,CCC(CO)CC,,-1.17
7880,C-7881,,ZQZJKHIIQFPZCS-UHFFFAOYSA-N,CCCNC(=O)N,,-1.165950319
7881,C-7882,,JYGFTBXVXVMTGB-UHFFFAOYSA-N,O=C1Cc2c(N1)cccc2,,-1.163965507
7882,C-7883,,UTUUGODMVOQPEQ-UHFFFAOYSA-N,CCCCN1C(=S)SCC1=O,,-1.163186613
7883,C-7884,,IBQXSHMLSZXUHF-UHFFFAOYSA-N,CCCC[NH2+]CC(c1ccccc1)O.[Cl-],,-1.162594653
7884,C-7885,,WMISISUCUDFLOA-UHFFFAOYSA-N,FCCN(P1(=O)NCCCO1)CCF,,-1.162377904
7885,C-7886,,DXPMJCLOFQOSSS-UHFFFAOYSA-N,CN(Cn1c(=O)oc2c1cc(Cl)cc2)C,,-1.162250286
7886,C-7887,,XWVMYVGJUIEGPC-UHFFFAOYSA-L,CC[Hg]OC(=O)C[S-].[K+],,-1.162213565
7887,C-7888,,OLBMBFHNGDUGST-UHFFFAOYSA-N,COc1ccc(c(c1)CC(N)C)OC.Cl,,-1.160843537
7888,C-7889,,NOMHBBFEJSVGSC-UHFFFAOYSA-N,ClCCS(=O)CCCl,,-1.16
7889,C-7890,,BCMCBBGGLRIHSE-UHFFFAOYSA-N,c1ccc2c(c1)ocn2,,-1.16
7890,C-7891,,LNTHITQWFMADLM-UHFFFAOYSA-N,OC(=O)c1cc(O)c(c(c1)O)O,,-1.16
7891,C-7892,,WMSQREUDUHHDDC-UHFFFAOYSA-N,C=CCC1(C)C(=O)NC(=O)NC1=O,,-1.16
7892,C-7893,,KBLOTQMFQLJJPR-UHFFFAOYSA-N,CC1CNC(N1)(C(F)(F)F)C(F)(F)F.O,,-1.157764311
7893,C-7894,,XRAILAIVPUNDJC-UHFFFAOYSA-N,OCC(COc1ccccc1OC)(O)C,,-1.156575753
7894,C-7895,,HHRZAEJMHSGZNP-UHFFFAOYSA-N,NNC(c1ccccc1)C,,-1.15507783
7895,C-7896,,CDMRYARHYKNFLS-UHFFFAOYSA-N,CCCC(C(=O)N)(C)C,,-1.1541444
7896,C-7897,,DNVMAHXEIATJSW-UHFFFAOYSA-N,CN1CCN(C1=Nc1ncc(s1)[N+](=O)[O-])C,,-1.153844566
7897,C-7898,,RMBRPGBOGSJHEX-UHFFFAOYSA-M,OC(c1ccccc1)C(=O)OC1CC2CCC(C1)[N+]2(C)Cc1ccccc1.[Br-],,-1.152779954
7898,C-7899,,MQXOLBLJDLXICK-UHFFFAOYSA-L,[O-]S(=O)c1ccccc1CSSCc1ccccc1S(=O)[O-].[Na+].[Na+].O.O.O,,-1.150665447
7899,C-7900,,HMSVXZJWPVIVIV-ZCFIWIBFSA-N,CC[C@H](C(C)(C)C)O,,-1.15
7900,C-7901,,BNWQEHYYXTVKOF-UHFFFAOYSA-N,c1ccc(cc1)Cn1cncn1,,-1.148458634
7901,C-7902,,HIZFHSGLPYLSFU-UHFFFAOYSA-N,CC(CNc1ccccc1C(=O)N)O,,-1.147503052
7902,C-7903,,VPNYRYCIDCJBOM-UHFFFAOYSA-M,O=C(C(c1ccccc1)(C1CCCC1)O)OC1CC[N+](C1)(C)C.[Br-],,-1.145257792
7903,C-7904,,TWXDDNPPQUTEOV-UHFFFAOYSA-N,CNC(Cc1ccccc1)C.Cl,,-1.144948593
7904,C-7905,,TWXDDNPPQUTEOV-SBSPUUFOSA-N,CN[C@@H](Cc1ccccc1)C.Cl,,-1.144948593
7905,C-7906,,ZYDUNXCLPOKBNQ-UHFFFAOYSA-N,CC1(C)CC=CC(N1)(C)C,,-1.144204764
7906,C-7907,,SDQUZFKATDFLLP-UHFFFAOYSA-N,CCCC(COC(=O)N)COC(=O)N,,-1.142793697
7907,C-7908,,WBJZSYNORLRGOJ-UHFFFAOYSA-M,CC([N+](CCOC(=O)C(c1ccccc1)(c1ccccc1)O)(C)C)C.[Cl-],,-1.141224588
7908,C-7909,,KQKPFRSPSRPDEB-UHFFFAOYSA-N,CNS(=O)(=O)Cc1ccc2c(c1)c(CCN(C)C)c[nH]2,,-1.140810713
7909,C-7910,,CXQWRCVTCMQVQX-LSDHHAIUSA-N,Oc1cc2O[C@H](c3ccc(c(c3)O)O)[C@H](C(=O)c2c(c1)O)O,,-1.140221799
7910,C-7911,,GGPCERYTJXDGOH-UHFFFAOYSA-N,O=C1Cc2ccccc2S(=O)(=O)N1C,,-1.140074448
7911,C-7912,,AWIJPALBOQNRBS-UHFFFAOYSA-N,COc1cnc2c(n1)cncn2,,-1.14
7912,C-7913,,OPTASPLRGRRNAP-UHFFFAOYSA-N,Nc1cc[nH]c(=O)n1,,-1.14
7913,C-7914,,PCWGTDULNUVNBN-UHFFFAOYSA-N,OCCCC(C)C,,-1.14
7914,C-7915,,TXFPEBPIARQUIG-UHFFFAOYSA-N,CC(=O)c1ccc(cc1)O,,-1.138382419
7915,C-7916,,BWHAMWGGORIDBK-UHFFFAOYSA-N,OS(=O)(=O)O.NNc1nnc(c2c1cccc2)NN,,-1.137598247
7916,C-7917,,ZVNYYNAAEVZNDW-UHFFFAOYSA-N,Nc1ccnn1c1ccccc1,,-1.13746325
7917,C-7918,,QEHKQNYBBLCFIJ-UHFFFAOYSA-N,Nc1[nH]ncc1c1ccccc1,,-1.13746325
7918,C-7919,,SILNNFMWIMZVEQ-UHFFFAOYSA-N,O=c1[nH]c2c([nH]1)cccc2,,-1.136990997
7919,C-7920,,NSLJAVZPTLLIER-UHFFFAOYSA-N,CC1=NN(C(=O)CC1)CCc1ccncc1,,-1.135606638
7920,C-7921,,NRJCXKSPPCEIAQ-UHFFFAOYSA-N,Brc1ccc(nc1)OCCNCCSS(=O)(=O)O,,-1.133000685
7921,C-7922,,JIOUJVPLJOQUFD-UHFFFAOYSA-N,CCC(C(=O)NC(=O)N)CC,,-1.132883299
7922,C-7923,,MRUDNSFOFOQZDA-UHFFFAOYSA-N,OC(=O)c1c(Cl)cccc1Cl,,-1.130907122
7923,C-7924,,RXOIEVSUURELPG-UHFFFAOYSA-N,CCNC1=NC(=O)C(O1)c1ccccc1,,-1.13056562
7924,C-7925,,YPHMISFOHDHNIV-SPFNVWMYSA-N,C[C@H]1C[C@@H](C)C(=O)[C@H](C1)[C@H](CC1CC(=O)NC(=O)C1)O,,-1.13
7925,C-7926,,DQUIGLNWFFUKSE-UHFFFAOYSA-N,OC(COC(=O)C)COc1ccccc1,,-1.129568026
7926,C-7927,,ATDJBVLEABOLOI-UHFFFAOYSA-M,CC(=CC=CN1CCCCC1)C=[N+]1CCCCC1.[Cl-],,-1.129346085
7927,C-7928,,OTFFCAGPSWJBDK-UHFFFAOYSA-N,Nc1cccc2c1[nH]nc2,,-1.127842578
7928,C-7929,,KGKSTPKEAQNJJD-UHFFFAOYSA-N,CC(C#CBr)(CC)O,,-1.127499923
7929,C-7930,,YPHMISFOHDHNIV-FSZOTQKASA-N,C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@@H](CC1CC(=O)NC(=O)C1)O,,-1.127030697
7930,C-7931,,ZTXDHEQQZVFGPK-UHFFFAOYSA-N,O=c1n(CC2OC2)c(=O)n(n1CC1OC1)CC1OC1,,-1.126970929
7931,C-7932,,OXZTXUBLTWIENJ-UHFFFAOYSA-N,CC(C(COC(=O)N)(COC(=O)NCC#C)C)C,,-1.125450766
7932,C-7933,,CIEZMYRJRCLYNF-UHFFFAOYSA-N,CC(C12COP(=O)(OC1)OC2)C,,-1.125280157
7933,C-7934,,SGLGUTWNGVJXPP-UHFFFAOYSA-N,N#Cc1cc(C#N)cc(c1)C#N,,-1.124402146
7934,C-7935,,ILAJRTDNJJZPMG-UHFFFAOYSA-N,CC(=O)CNc1ccccc1C(=O)N,,-1.124226861
7935,C-7936,,OJVABJMSSDUECT-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-].COc1c(OC)ccc2c1c[n+]1CCc3c(c1c2)cc1c(c3)OCO1.COc1c(OC)ccc2c1c[n+]1CCc3c(c1c2)cc1c(c3)OCO1,,-1.123879876
7936,C-7937,,SJNWVWZUCJZLGK-UHFFFAOYSA-N,OCC(COc1ccccc1F)O,,-1.123809679
7937,C-7938,,HBOMLICNUCNMMY-XLPZGREQSA-N,OC[C@H]1O[C@H](C[C@@H]1N=[N+]=[N-])n1cc(C)c(=O)[nH]c1=O,,-1.123713531
7938,C-7939,,MIWKMBLORLMHOJ-UHFFFAOYSA-N,CCC(C(=O)N)C(C)C,,-1.123606333
7939,C-7940,,XGYICSXQOIEICF-UHFFFAOYSA-N,O=c1[nH]c2c(o1)cc(c(c2)Cl)N,,-1.123167465
7940,C-7941,,JILCEWWZTBBOFS-UHFFFAOYSA-N,CNc1c(C)n(n(c1=O)c1ccccc1)C,,-1.122159914
7941,C-7942,,IIUOQVUAQZTVHA-UHFFFAOYSA-N,OS(=O)(=O)SCCNC1CCCCCC1,,-1.120462533
7942,C-7943,,ZNSMNVMLTJELDZ-UHFFFAOYSA-N,ClCCOCCCl,,-1.12
