,smiles_canon,Solubility,occurence
12834,CC(=O)OCSc1ncnc2c1ncn2COC(C)=O,-2.54,1.0
12835,O=C(c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-])N1CCOCC1,-2.89,1.0
12836,Cn1nc(S(N)(=O)=O)sc1=NS(C)(=O)=O,-2.05,1.0
12837,CCCCCCOC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C,-3.0,1.0
12838,C#CC1(OC(=O)c2ccccc2)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-7.75,1.0
12839,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)COC(=O)CCC(=O)O)C2(C)C=CC(=O)C=C12,-4.2,1.0
12840,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2)c(Cl)c1,-7.89,1.0
12841,Clc1cc(Cl)cc(Oc2cc(Cl)c(Cl)cc2Cl)c1,-8.06,1.0
12842,Clc1cc(Cl)c(Cl)c(Oc2ccc(Cl)c(Cl)c2)c1,-7.83,1.0
12843,Clc1cc(Cl)cc(Oc2ccc(Cl)c(Cl)c2Cl)c1,-7.86,1.0
12844,Clc1cc(Cl)c(Oc2ccc(Cl)c(Cl)c2)c(Cl)c1,-7.62,1.0
12845,Nc1ccc(S(=O)(=O)Nc2cc[nH]c(=O)n2)cc1,-3.55,1.0
12846,Clc1ccc(Oc2cc(Cl)cc(Cl)c2Cl)c(Cl)c1,-7.64,1.0
12847,Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)cc1Cl,-7.35,1.0
12848,Clc1ccc(Oc2c(Cl)cc(Cl)c(Cl)c2Cl)cc1,-7.77,1.0
12849,CCCCCCCC(=O)OCn1cnc2c1c(=O)n(C)c(=O)n2C,-3.45,1.0
12850,Clc1cc(Cl)c(Oc2cccc(Cl)c2Cl)cc1Cl,-7.48,1.0
12851,Clc1ccc(Cl)c(Oc2ccc(Cl)c(Cl)c2Cl)c1,-7.7,1.0
12852,Clc1cccc(Oc2ccc(Cl)c(Cl)c2Cl)c1Cl,-7.38,1.0
12853,Clc1ccc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)cc1,-7.76,1.0
12854,Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)c(Cl)c1,-7.24,1.0
12855,Clc1ccc(Oc2c(Cl)cccc2Cl)c(Cl)c1Cl,-7.23,1.0
12856,COc1ccc2cc(C(C)C(=O)OCCOC(=O)CN)ccc2c1,-1.98,1.0
12857,CN(C)S(=O)(=O)Nc1nnc(S(N)(=O)=O)s1,-2.68,1.0
12858,CCC(=O)OCSc1ncnc2c1ncn2COC(=O)CC,-2.78,1.0
12859,COc1ccc2cc(C(C)C(=O)OC(C)OC(=O)CN)ccc2c1,-2.44,1.0
12860,Cn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,-2.36,1.0
12861,CC(=O)Nc1ccc(C(=O)Nc2ccc(OC(C)=O)cc2)cc1,-4.41,1.0
12862,CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C([NH3+])C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)[O-],-2.21,1.0
12863,CCCC(=O)OCSc1ncnc2c1ncn2COC(=O)CCC,-3.71,1.0
12864,CC(=O)OCn1cc(F)c(=O)n(C(=O)c2ccccc2)c1=O,-3.34,1.0
12865,Cc1ncc([N+](=O)[O-])n1CCOC(=O)c1ccc(CN2CCOCC2)cc1,-2.89,1.0
12866,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)c(Cl)c2)cc1,-4.94,1.0
12867,COc1ccc(N)cc1NS(=O)(=O)c1ccc(N)cc1,-5.08,1.0
12868,CN(C)S(=O)(=O)N=c1sc(S(N)(=O)=O)nn1C,-2.7,1.0
12869,Clc1cc(Cl)c(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)c1,-8.41,1.0
12870,CCOC(=O)c1ccc(NS(=O)(=O)c2ccccc2)nc1,-4.24,1.0
12871,CC(=O)Oc1ccc(CC(NC(=O)c2ccccc2)C(N)=O)cc1,-3.89,1.0
12872,Clc1cc(Cl)c(Oc2c(Cl)ccc(Cl)c2Cl)cc1Cl,-7.88,1.0
12873,CN(CC(=O)NCCC(=O)Nc1nnc(S(N)(=O)=O)s1)C(=N)N,-1.13,1.0
12874,Cn1c(=O)c2[nH]c(C=Cc3ccccc3)nc2n(C)c1=O,-6.66,1.0
12875,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,-4.58,1.0
12876,Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)C(F)(F)F,-1.16,1.0
12877,Cn1c(=O)c2c(nc(-c3ccccc3)n2C)n(C)c1=O,-3.31,1.0
12878,CN(Cc1ccc(OCCN2CCOCC2)cc1)C(=O)c1ccc([N+](=O)[O-])o1,-2.29,1.0
12879,C=CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,-3.11,1.0
12880,CC(C)n1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,-3.17,1.0
12881,CCNC(=O)Oc1cc(C=C(C#N)C(=O)N(CC)CC)cc([N+](=O)[O-])c1O,-3.18,1.0
12882,CCCCC(=O)OCSc1ncnc2c1ncn2COC(=O)CCCC,-4.33,1.0
12883,COc1ccc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,-4.64,1.0
12884,Cn1cc(C(N)=O)c(Nc2ccc(Br)cc2F)c(F)c1=O,-4.14,1.0
12885,COc1ccc2cc(C(C)C(=O)OCCOC(=O)C(N)CC(C)C)ccc2c1,-3.82,1.0
12886,CCCCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,-3.09,1.0
12887,CCC(C)C(N)C(=O)OCCOC(=O)C(C)c1ccc2cc(OC)ccc2c1,-3.82,1.0
12888,CCN(CC)C(=O)CCC(=O)OCn1cnc2c1c(=O)n(C)c(=O)n2C,-1.14,1.0
12889,CC(C)Cn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,-3.11,1.0
12890,CCCC(=O)OCn1cc(F)c(=O)n(C(=O)c2ccccc2)c1=O,-3.73,1.0
12891,CCC(C)n1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,-2.76,1.0
12892,COc1ccc2cc(C(C)C(=O)OCCOC(=O)CN3CCOCC3)ccc2c1,-4.3,1.0
12893,CCCOC(=O)N1C2CN3C4=C(C(=O)C(N)=C(C)C4=O)C(COC(N)=O)C3(OC)C21,-3.48,1.0
12894,Cn1c(=O)c2c(nc(C=Cc3ccccc3)n2C)n(C)c1=O,-5.55,1.0
12895,CCC(C)C(N)C(=O)OCCCCOC(=O)C(C)c1ccc2cc(OC)ccc2c1,-4.52,1.0
12896,CCN(CC)C(=O)NC1C=C2c3cccc4[nH]c(Br)c(c34)CC2N(C)C1,-4.38,1.0
12897,CCCc1c(O)n2c(N(C)C)nc3ccc(C)cc3n2c1=O,-3.63,1.0
12898,CCCCc1ccc2cc3ccc4ccccc4c3cc2c1,-7.52,1.0
12899,CNCC(=O)Nc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,-1.27,1.0
12900,CC(C)OC(=O)CC(C(=O)OC(C)C)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,-4.29,1.0
12901,CCn1ccc(NS(=O)(=O)c2ccc(NC(C)=O)cc2)nc1=O,-2.71,1.0
12902,CCc1nnc(NS(=O)(=O)c2ccc(NC(C)=O)cc2)s1,-3.4,1.0
12903,CONC(=O)c1cn(C)c(=O)c(C)c1Nc1ccc(Br)cc1F,-3.28,1.0
12904,CN(C)Cc1ccc(C(=O)OCCOCn2cnc3c(=O)[nH]c(N)nc32)cc1,-2.47,1.0
12905,CC(C(=O)OCC(=O)N(C)CC(N)=O)c1cccc(C(=O)c2ccccc2)c1,-2.42,1.0
12906,CCCCCc1c2ccccc2cc2c1ccc1ccccc12,-8.57,1.0
12907,CCONC(=O)c1cn(C)c(=O)c(C)c1Nc1ccc(Br)cc1F,-3.82,1.0
12908,Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2Br)cc1,-4.78,1.0
12909,CCONC(=O)c1cn(C)c(=O)c(F)c1Nc1ccc(Br)cc1F,-4.19,1.0
12910,NS(=O)(=O)c1nnc(NS(=O)(=O)Cc2ccccc2)s1,-2.7,1.0
12911,COC(=O)C(=Cc1ccccc1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,-4.57,1.0
12912,CC1(O)CC(c2ccc(Cl)cc2)c2c(c3ccccc3oc2=O)O1,-5.84,1.0
12913,Cc1c(Nc2ccc(Br)cc2F)c(C(=O)NOCCO)cn(C)c1=O,-2.96,1.0
12914,NCC(=O)NCC(=O)OCCOc1ccc2nc(S(N)(=O)=O)sc2c1,-1.3,1.0
12915,Cc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,-1.22,1.0
12916,Nc1cccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)c1,-1.54,1.0
12917,c1ccc2c(c1)ccc1[nH]c3ccc4ccccc4c3c12,-6.62,1.0
12918,CC1(C)SC2C(NC(=O)C(N)c3ccc(N)cc3)C(=O)N2C1c1nnn[nH]1,-1.57,1.0
12919,NS(=O)(=O)c1nnc(NC(=O)c2c(F)c(F)c(F)c(F)c2F)s1,-1.37,1.0
12920,CCCN(CCC)Cc1cccc(C(=O)OCCOCn2cnc3c(=O)[nH]c(N)nc32)c1,-0.35,1.0
12921,NS(=O)(=O)c1ccc(CNC(=S)NC(C(=O)O)C(O)c2ccccc2)cc1,-1.29,1.0
12922,Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)Cc1ccccc1,-2.48,1.0
12923,COc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,-2.25,1.0
12924,Cc1ccc(S(=O)(=O)N=c2sc(S(N)(=O)=O)nn2C)cc1,-2.84,1.0
12925,COc1ccc2cc(C(C)C(=O)OCCOC(=O)C(N)Cc3ccccc3)ccc2c1,-3.75,1.0
12926,O=c1[nH]cnc2nc(-c3ccccc3)c(-c3ccccc3)nc12,-3.18,1.0
12927,Nc1ccc(S(=O)(=O)Nc2ccn(Cc3ccccc3)c(=O)n2)cc1,-4.8,1.0
12928,Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1ccc(F)cc1,-2.03,1.0
12929,CCN(C(=O)CNC)C1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,-1.21,1.0
12930,Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1ccc(N)cc1,-2.5,1.0
12931,C#CC1(OC(=O)c2ccc(-c3ccccc3)cc2)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-8.11,1.0
12932,Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1cccc(N)c1,-2.45,1.0
12933,Cc1cc(C)c(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)c(C)c1,-2.7,1.0
12934,CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,-1.64,1.0
12935,COc1ccc2cc(C(C)C(=O)OC(C)OC(=O)C(N)Cc3ccccc3)ccc2c1,-3.5,1.0
12936,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(Br)cc2)s1,-2.13,1.0
12937,Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1ccc(Cl)cc1,-2.44,1.0
12938,CC(=O)N1CCN(C(=O)C=Cc2ccc(Sc3ccc4c(c3)OCCO4)c(Cl)c2)CC1,-2.05,1.0
12939,COc1cc2ncnc(N3CCN(C(=S)NCc4ccco4)CC3)c2cc1OC,-5.63,1.0
12940,COc1cc2ncnc(N3CCN(C(=O)Nc4ccsc4)CC3)c2cc1OC,-5.3,1.0
12941,NS(=O)(=O)c1ccc(Nc2ccnc(NC(=O)c3cccnc3)n2)cc1,-1.27,1.0
12942,C#CC1(OC(=O)c2ccc(Oc3ccccc3)cc2)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-6.84,1.0
12943,COc1ccc(S(=O)(=O)N=c2sc(S(N)(=O)=O)nn2C)cc1,-2.76,1.0
12944,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)s1,-1.33,1.0
12945,NCC(=O)NCC(=O)Nc1c(S(N)(=O)=O)cc(S(N)(=O)=O)c(Cl)c1Cl,-1.23,1.0
12946,CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,-0.94,1.0
12947,NS(=O)(=O)c1nnc(NS(=O)(=O)c2cccc([N+](=O)[O-])c2)s1,-1.46,1.0
12948,CC(=O)N1CCN(C(=O)C=Cc2ccc(Sc3ccccc3C(C)C)c([N+](=O)[O-])c2)CC1,-2.7,1.0
12949,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccccc2C(=O)O)s1,-2.32,1.0
12950,CC(=O)Nc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,-1.62,1.0
12951,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccccc2[N+](=O)[O-])s1,-1.82,1.0
12952,CC(=O)N1CCN(C(=O)C=Cc2ccc(Sc3ccc4[nH]ccc4c3)c(Cl)c2)CC1,-2.74,1.0
12953,Cc1cc(C)c(S(=O)(=O)N=c2sc(S(N)(=O)=O)nn2C)c(C)c1,-3.0,1.0
12954,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(I)cc2)s1,-2.2,1.0
12955,Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1ccc(Br)cc1,-2.51,1.0
12956,COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(OC)nc(OC)n1,-3.19,1.0
12957,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,-4.26,1.0
12958,NCC(=O)Nc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,-1.19,1.0
12959,Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,-2.7,1.0
12960,Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1cccc([N+](=O)[O-])c1,-2.67,1.0
12961,CCNC1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,-2.95,1.0
12962,CC(=O)Nc1ccc(S(=O)(=O)N=c2sc(S(N)(=O)=O)nn2C)cc1,-1.69,1.0
12963,Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1ccccc1C(=O)O,-2.51,1.0
12964,Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1ccccc1[N+](=O)[O-],-2.79,1.0
12965,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(Cl)c([N+](=O)[O-])c2)s1,-1.99,1.0
12966,COc1cc2ncnc(N3CCN(C(=O)Nc4ccc([N+](=O)[O-])cc4)CC3)c2cc1OC,-6.95,1.0
12967,COc1cncnc1N1CCN(CCc2c[nH]c3ccc(CS(=O)(=O)N(C)C)cc23)CC1,-3.76,1.0
12968,Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1ccc(I)cc1,-2.77,1.0
12969,CC(C)(C)NC(=O)C1N(C(=O)C(O)C(Cc2ccccc2)NC(=O)c2ccccc2)CSC1(C)C,-3.62,1.0
12970,NS(=O)(=O)c1nnc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)s1,-1.21,1.0
12971,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,-0.14,1.0
12972,Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O,-6.39,1.0
12973,CC(C)(C)NC(=O)C1N(C(=O)C(O)C(Cc2ccccc2)NC(=O)Cc2ccccc2)CSC1(C)C,-3.72,1.0
12974,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,-3.8,1.0
12975,Cc1ccc(C(=O)NC(Cc2ccccc2)C(O)C(=O)N2CSC(C)(C)C2C(=O)NC(C)(C)C)cc1,-4.11,1.0
12976,Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,-2.47,1.0
12977,NS(=O)(=O)c1ccc(Nc2ccnc(NS(=O)(=O)c3ccccc3)n2)cc1,-2.55,1.0
12978,OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC8C(CO)OC(OC1C(O)C2O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,-1.84,1.0
12979,CC(C)(C)NC(=O)C1N(C(=O)C(O)C(Cc2ccccc2)NC(=O)COc2ccccc2)CSC1(C)C,-3.83,1.0
12980,NS(=O)(=O)c1ccc(Nc2ccnc(NS(=O)(=O)Cc3ccccc3)n2)cc1,-2.7,1.0
12981,CC(C)(C)NC(=O)C1N(C(=O)C(O)C(Cc2ccccc2)NC(=O)c2ccc(Cl)cc2)CSC1(C)C,-4.28,1.0
12982,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])s1,-2.91,1.0
12983,COc1ccc(C(=O)NC(Cc2ccccc2)C(O)C(=O)N2CSC(C)(C)C2C(=O)NC(C)(C)C)cc1,-4.11,1.0
12984,NCC(=O)NCC(=O)Nc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,-1.29,1.0
12985,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)C(=O)N1CSC(C)(C)C1C(=O)NC(C)(C)C,-5.01,1.0
12986,Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-2.74,1.0
12987,CC(C)(C)NC(=O)C1N(C(=O)C(O)C(Cc2ccccc2)NC(=O)c2ccc([N+](=O)[O-])cc2)CSC1(C)C,-3.98,1.0
12988,Nc1ccc(S(=O)(=O)Nc2nc(-c3ccc(-c4ccccc4)cc3)cs2)cc1,-5.61,1.0
12989,NS(=O)(=O)c1ccc(Nc2ccnc(NS(=O)(=O)c3ccc(Br)cc3)n2)cc1,-2.62,1.0
12990,Cc1ccc(S(=O)(=O)NC(=O)Nc2nccc(Nc3ccc(S(N)(=O)=O)cc3)n2)cc1,-4.3,1.0
12991,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(=O)(=O)NP(=O)(O)O)cc2)cc1F,-2.55,1.0
12992,NS(=O)(=O)c1ccc(Nc2ccnc(NS(=O)(=O)c3cccc(C(F)(F)F)c3)n2)cc1,-1.82,1.0
12993,NS(=O)(=O)c1ccc(Nc2ccnc(NC(=O)NS(=O)(=O)c3ccc(Cl)cc3)n2)cc1,-4.0,1.0
12994,OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC8C(CO)OC(OC9C(CO)OC(OC1C(O)C2O)C(O)C9O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,-0.75,1.0
12995,COCCNC(=O)C(NC(=O)C(Cc1cc(OC)c(OC)c(OC)c1)CC(O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C,-4.0,1.0
12996,NS(=O)(=O)c1ccc(Nc2ccnc(NS(=O)(=O)c3c(F)c(F)c(F)c(F)c3F)n2)cc1,-1.57,1.0
12997,CCCOc1ccc2c(c1)C(c1ccc(OC)cc1OCC(=O)O)C(C(=O)O)C2c1ccc2c(c1)OCO2,-6.77,1.0
12998,CC(C)C1(NC(=O)C2CC3c4cccc5[nH]cc(c45)CC3N(C)C2)OC2(O)C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O,-5.27,1.0
12999,CC(C)CCCC(C)C1CCC2C3CCC4CC(C)(CCC=C(c5cc(Cl)c(O)c(C(=O)O)c5)c5cc(Cl)c(O)c(C(=O)O)c5)CCC4(C)C3CCC12C,-8.46,1.0
13000,CC(C)CC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCCCN(CCO)CCO,-2.37,1.0
13001,CC(C)CC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCCC(N)C(=O)O,-2.22,1.0
13002,CSCC(NC(=O)COc1cccc2cnccc12)C(=O)NC(Cc1ccccc1)C(O)C(=O)N1CSCC1C(=O)NC(C)(C)C,-3.95,1.0
13003,Cc1cc(C2(c3cc(C)c(O)c(Br)c3C(C)C)OS(=O)(=O)c3ccccc32)c(C(C)C)c(Br)c1O,-5.18,1.0
13004,CC(C)CC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccncc1,-3.36,1.0
13005,CC(C)CC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccccn1,-3.42,1.0
13006,CC(C)CC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1cc[n+]([O-])cc1,-2.38,1.0
13007,CC(C)CC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1cccc(CN)c1,-2.85,1.0
13008,CC(C)CC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCC(N)c1ccccn1,-3.4,1.0
13009,CC(C)CC(NC(=O)CC(O)C(CC1CCCCC1)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1cccc(CN)c1,-4.7,1.0
13010,CC(C)CC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NC(C(=O)O)c1ccccc1,-3.13,1.0
13011,CCC(C)C1NC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C2CCCCN2C(=O)C2CCCCN2C1=O,-5.57,1.0
13012,CC(C)CC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NC(Cc1cccc(CN)c1)C(=O)O,-2.82,1.0
13013,CCC(C)C1NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C2CCCN2C(=O)C(Cc2c[nH]cn2)NC(=O)C2CCCCN2C(=O)C2CCCCN2C1=O,-2.58,1.0
13014,CCC(C)C1NC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C(CCCN)NC(=O)C2CCC=NN2C1=O,-2.7,1.0
13015,CCC(C)C1NC(=O)C(Cc2ccc3ccccc3c2)NC(=O)C2CCCN2C(=O)C(Cc2c[nH]cn2)NC(=O)C2CCCCN2C(=O)C2CCCCN2C1=O,-3.98,1.0
13016,CCC(C)C1NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C2CNCCN2C(=O)C2CCCCN2C1=O,-2.75,1.0
13017,CCC(C)C1NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C2CCCN2C(=O)C(Cc2c[nH]cn2)NC(=O)C2CCCCN2C(=O)C2CCC=NN2C1=O,-2.6,1.0
13018,CCC(C)C1NC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C2CCC=NN2C(=O)C2CCC=NN2C1=O,-4.04,1.0
13019,CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O,-4.259,1.0
13020,C[N+](C)(C)CCCl.[Cl-],0.799,1.0
13021,CCC(Br)C(=O)O,-0.3779999999999999,1.0
13022,C#N,1.568,1.0
13023,COC(C[Hg+])CNC(N)=O.[Cl-],-1.524,1.0
13024,CN(C)c1ccc([C+](c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1.[Cl-],-2.009,1.0
13025,CC(N)=S,0.336,1.0
13026,S=C=S,-1.81,1.0
13027,CN(C)P(=O)(N(C)C)N(C)C,0.747,1.0
13028,O=C1C(O)=C(O)OC1C(O)CO,0.2769999999999999,1.0
13029,CC1(C)OC(=O)CC1C(=O)[O-],-1.245,1.0
13030,Cc1cccc(NC(=O)c2ccccc2C(=O)O)c1,-2.407,1.0
13031,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)[O-],-2.312,1.0
13032,Clc1ncnc2nc[nH]c12,-1.49,1.0
13033,CCOCCOC(=O)C=Cc1ccc(OC)cc1,-2.699,1.0
13034,CCC(C)OC(C)=O,-1.273,1.0
13035,NC(=O)OCC(Cl)(Cl)Cl,-1.284,1.0
13036,C=CCNC(N)=S,-0.294,1.0
13037,Nc1ccc(-c2ccc(Cl)cc2)cc1,-4.638999999999999,1.0
13038,CCOP(=S)(OCC)OCCSCC,-3.634,1.0
13039,OC(CI)CI,-1.3969999999999998,1.0
13040,CC=CCCl,-1.957,1.0
13041,O=C(O)c1c(Br)c(O)c(O)c(O)c1Br,-0.419,1.0
13042,CC[NH+](C)CC,0.713,1.0
13043,O=Cc1ccccc1OC1OC(CO)C(O)C(O)C1O,-1.198,1.0
13044,Cc1ccc(C(=O)[O-])cc1C,-3.0660000000000003,1.0
13045,CC(=O)Oc1c([N+](=O)[O-])cc([N+](=O)[O-])c(C)c1C(C)(C)C,-4.472,1.0
13046,CC1C[NH2+]C(C)C[NH2+]1,0.486,1.0
13047,O=C(c1ccccc1O)N1CCOCC1,-1.704,1.0
13048,O=C([O-])c1cccc(Cl)c1[N+](=O)[O-],-2.632,1.0
13049,CC(C(=O)[O-])C(C)C(=O)[O-],-0.688,1.0
13050,CCCCCCCCCCCCOC(=O)c1ccc(N)cc1,-7.8,1.0
13051,CCOC(C)C(=O)C(O)O,-0.171,1.0
13052,CCCCCCCCCOC(=O)c1ccc(N)cc1,-6.001,1.0
13053,CCOC(=O)C=C(C)C=CCC(C)CCCC(C)C,-5.693,1.0
13054,CCOC(=O)C(C)Oc1cccc(Oc2nc3ccc(Cl)cc3s2)c1,-5.674,1.0
13055,COC(=O)c1cc(C)ccc1C1=NC(C)(C(C)C)C(=O)N1,-2.326,1.0
13056,CCOC(=O)C1(c2ccccc2)CCN(C)CC1.[Cl-].[H+],-1.6368,1.0
13057,Cc1ncc(CO)c(CO)c1O.[Cl-].[H+],0.0293,1.0
13058,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],-0.8655,1.0
13059,O=C([O-])CF.[Na+],1.0452,1.0
13060,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+].[Na+],0.119,1.0
13061,C[NH+]1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5.C[NH+]1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5.O=S(=O)([O-])[O-],-1.0157,1.0
